frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,trigger_route
270,2026-08-08T23:07:24.777001,shadow,analysis_full,silero,webrtc,True,0.989513099193573,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.02356546876893236,0.6611556204325313,0.1590835806242031,0.1797607989008307,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0004935418087924488,0.25052192066805845,3.345452973916276,0.6729710627159406,78.94727627477691,2561.7889752343817,0.015580442124706915,0.0037488791508495916,0.004236147492375856,0.0,0.0,0.11231531343483007,0.050958770087426226,0.061544446403313816,0.06909441200313186,0.7790618420879516,596.4992162728635,0.007730963994707413,0.6603605662880279,-0.0004076652613880414,3666.666666666667,0.09088734474985323,True,0.9960447251796722,0.11231531343483007,True,False,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
271,2026-08-08T23:07:24.783782,shadow,analysis_full,silero,webrtc,True,0.9789438247680664,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.019880129169587035,0.6184207382092537,0.13590119732719025,0.2456780644132547,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00044091087231718065,0.2630480167014614,3.7074916131582967,0.6804066685052486,78.01128155733367,2441.43526771847,0.012294284156751331,0.0027017333571660784,0.0048841116546696275,0.0,0.0,0.13579152847038575,0.05449967053454133,0.08303076477476434,0.08310970061325804,0.8638188273531654,618.9971782974237,0.0038196652853089864,1.0077693729885506,-0.0006281796940034262,3666.666666666667,0.04741472776522778,True,0.9960447251796722,0.13579152847038575,True,False,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
272,2026-08-08T23:07:24.787822,shadow,analysis_full,silero,webrtc,True,0.9789438247680664,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.009748292115196651,0.5258263079906472,0.22132899768750525,0.2528446942192653,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0003050034945706844,0.31941544885177453,4.158054114144493,0.6984432175139361,74.89932621344359,2343.507234310427,0.005125908452148192,0.0021575797230214853,0.0024648039390269723,0.0,0.0,0.16300267656957554,0.0695535831536157,0.09530923889473744,0.09738899814841234,1.0045015352524422,602.9564546279317,0.003396280974100674,0.9387858197106608,-0.000579445764865559,3366.666666666667,0.06950246873405319,True,0.9960447251796722,0.16300267656957554,True,False,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
273,2026-08-08T23:07:24.793224,shadow,analysis_full,silero,webrtc,True,0.9567397236824036,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004271214502534742,0.6789462481595,0.21391361857431523,0.10714013303205916,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00022259451231437306,0.29436325678496866,4.003731365094305,0.6390373005113993,71.7364957163211,2466.072769949198,0.002899925061580408,0.0009136709499443004,0.0004576184900100326,0.0,0.0,0.15763083100043535,0.07498331630779095,0.08989980562356913,0.10020202656514833,0.9862490153676804,609.6773781958108,0.00385090052228098,1.0094202940880403,-0.0006298186775599157,4600.0,0.04673096302741096,True,0.9960447251796722,0.15763083100043535,True,False,True,False,False,0,True,True,True,True,True,False,True,False,True,0,0,False,0,15,24,15,
274,2026-08-08T23:07:24.802810,shadow,analysis_full,silero,webrtc,True,0.8698880672454834,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0025132000386446254,0.8011168758360409,0.11278873604066647,0.08609438772539363,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00015904166231198402,0.17954070981210857,3.4811345548456267,0.8263705348768603,69.8445707544824,2110.437296681574,0.0020133669633099994,0.0002834606557760814,0.00021637241855854464,0.0,0.0,0.14349623955984392,0.06847339592480112,0.08319447028629838,0.0911473743262318,0.8905224933059491,533.0279989603304,0.005706060036553124,0.9177912455884165,-0.0005650251825717417,2300.0,0.052232527866172745,True,0.9927242696285248,0.14349623955984392,True,False,True,False,False,0,True,True,True,True,True,False,True,False,True,0,0,False,0,15,24,15,
275,2026-08-08T23:07:24.808904,shadow,analysis_full,silero,webrtc,True,0.5849857330322266,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0022957759744056698,0.9041490228810949,0.07633300383422767,0.019517972849094935,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00014713006232215802,0.11064718162839249,2.3676720686316326,0.9470100170491814,69.72936536677764,1661.5381555909494,0.0020757236040127797,0.00017524347625683576,4.480889313605433e-05,0.0,0.0,0.13261709079253714,0.061091201313526924,0.08081273550679051,0.08360354579681982,0.7564066126448223,408.95672032476807,0.013220156110447965,0.8255913140709629,-0.0004968628502346678,733.3333333333334,0.02306021187665787,True,0.9842284619808197,0.13261709079253714,True,False,True,False,False,0,True,False,True,False,True,False,True,False,True,0,1,False,0,15,24,15,
276,2026-08-08T23:07:24.818185,shadow,analysis_full,silero,webrtc,False,0.2595202624797821,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002287455548215846,0.9231654135698042,0.04767731649239525,0.029157269500633555,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001472033697399028,0.09812108559498957,2.228755451955686,0.9507097925807894,69.75032734025336,1619.2984240350283,0.0021116998471912246,0.00010905974213457236,6.66959578900489e-05,0.0,0.0,0.1257380022151651,0.057786352918676114,0.07766983711175382,0.07965679012940095,0.7484352633193078,305.17720806549073,0.010776767756361782,1.0537950665673572,-0.0006622425341301314,533.3333333333334,0.012283197759579282,True,0.9789438247680664,0.1257380022151651,True,False,True,False,False,0,True,False,True,False,True,False,True,False,True,0,2,False,0,15,24,15,
277,2026-08-08T23:07:24.824212,shadow,analysis_full,silero,webrtc,False,0.0961647778749466,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0019084643836971926,0.8010731780608773,0.16681832273366967,0.03210849868147149,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001362746126963851,0.081419624217119,3.225138618843287,0.9313692373119465,68.95570000439211,1498.553525227187,0.0015288196290643037,0.00031836682748531225,6.127792614757662e-05,0.0,0.0,0.1220036175871396,0.055861561283766646,0.0810050979884764,0.08444773180077823,0.6795888345687472,361.66460397140276,0.007872192188656032,1.3146454860168326,-0.0008048304806549554,1066.6666666666667,0.015179517146835084,True,0.967841774225235,0.1220036175871396,True,False,True,False,False,0,True,False,True,False,True,False,True,False,True,0,3,False,0,15,24,15,
278,2026-08-08T23:07:24.834059,shadow,analysis_full,silero,webrtc,False,0.041967663913965225,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0020756323014361746,0.6883507607086933,0.2632458714690301,0.04840336734049584,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00014243626317303728,0.1127348643006263,3.6160505957138436,0.9048739279798901,69.2361725345448,1593.404605392819,0.0014287630736451265,0.0005464016340408344,0.00010046759275021396,0.0,0.0,0.11875945392056186,0.06357287272990678,0.08309905375041356,0.08340520898515491,0.5971289050821865,390.49892739016406,0.004748750928347867,1.2890324088031204,-0.0007759191037733926,1466.6666666666667,0.021744858676190113,True,0.9133138954639435,0.11875945392056186,True,False,True,False,False,0,True,False,True,False,True,False,True,False,True,0,4,False,0,15,24,15,
279,2026-08-08T23:07:24.840646,shadow,analysis_full,silero,webrtc,False,0.02573799155652523,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0034618819430922675,0.7731347045160828,0.17698019644479432,0.04988509875026267,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00018067434427984595,0.11691022964509394,3.6491724690037763,0.9140535295784309,71.42987386354085,1568.1860675763187,0.0026765010731422028,0.0006126845463571558,0.00017269632259290897,0.0,0.0,0.11927292044397952,0.06326315334094429,0.08497812355976328,0.08605330731537364,0.6012802160770413,414.58022120871357,0.003160783941889372,1.17402091762906,-0.0006985401144134524,1266.6666666666667,0.02660435951004638,True,0.727436900138855,0.11927292044397952,True,False,True,False,False,0,True,False,True,False,True,False,True,False,True,0,5,False,0,15,24,15,
280,2026-08-08T23:07:24.850618,shadow,analysis_full,silero,webrtc,False,0.018570678308606148,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.004012818742071366,0.7303336631294637,0.22050242341799772,0.049163913203337004,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00019544443699977653,0.10438413361169102,3.808291172700414,0.9074098826579517,72.10067181088267,1528.7145319486906,0.002930696611371547,0.0008848362573638973,0.0001972858723359206,0.0,0.0,0.11661901172969691,0.06604789889288103,0.08249313280860743,0.08569803868674536,0.614638315489943,386.06900516078724,0.0022305635210176132,1.4506605631032379,-0.0008677612523150933,1466.6666666666667,0.0160879603477195,True,0.42225299775600433,0.11661901172969691,True,True,True,True,True,1,True,False,True,False,True,False,True,False,True,0,6,True,1,15,24,15,
281,2026-08-08T23:07:24.856205,shadow,analysis_full,silero,webrtc,False,0.0135467778891325,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.005646338311987129,0.738478058226988,0.21517418377822886,0.04634775781767713,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00023228071855249763,0.10438413361169102,3.7928852584173653,0.9162282045305488,73.67630592780269,1484.322443558787,0.004169696952728904,0.001214946237617573,0.0002616951206406513,0.0,0.0,0.10895432350888203,0.06700417334820587,0.06522639734045559,0.08121300263892409,0.6190871040147126,353.0155587580747,0.001651018012239477,1.4141334344062548,-0.0008494559264391747,1266.6666666666667,0.017205476705934777,True,0.17784252017736435,0.10895432350888203,True,True,True,True,True,2,True,False,True,False,True,False,True,False,True,0,7,True,2,15,24,15,
282,2026-08-08T23:07:24.863123,shadow,analysis_full,silero,webrtc,False,0.014318544417619705,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0059875351947090445,0.7504568771973826,0.2037884717294002,0.04575465090620359,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00023885020493481112,0.09603340292275574,3.6947235912700376,0.9179234531266697,73.93112412146014,1496.624206598525,0.004493386964330772,0.0012201906467557528,0.0002739575826225201,0.0,0.0,0.077788078811411,0.06589659268490898,0.025035333859528334,0.06012961014193473,0.5791458147607214,308.1850100733977,0.001855566050994024,1.451307217013812,-0.0008593411764844142,1300.0,0.013107880267002402,True,0.06906622089445591,0.077788078811411,True,True,True,True,True,3,True,False,True,False,True,False,True,False,True,0,8,True,3,15,24,15,
283,2026-08-08T23:07:24.868864,shadow,analysis_full,silero,webrtc,False,0.011700627394020557,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.012445124616714518,0.7321420079425887,0.21781586612845288,0.050042125848605644,,,,,,,,,,,,,,False,True,temporal_v1,False,0.000344196902930146,0.1022964509394572,3.8772055231052125,0.9140235074924573,77.12619024506692,1477.1183653108103,0.009111598525977106,0.002710745597466203,0.000622780492271208,0.0,0.0,0.07240183116290673,0.06616812348441577,0.016827557644786263,0.024824996235815865,0.5667786057572332,178.92905867136713,0.0018577289814756,1.528271651551413,-0.0009229879753203287,1400.0,0.014344238621169675,True,0.03385282773524523,0.07240183116290673,True,True,True,True,True,4,True,False,True,False,True,False,True,False,True,0,9,True,4,15,24,15,
284,2026-08-08T23:07:24.874247,shadow,analysis_full,silero,webrtc,False,0.10621543973684311,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,1.1365719365991147,0.8504041625203502,0.14482886387433536,0.004766973604434496,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0031539413875138933,0.10647181628392484,3.0902272003806552,0.9431674072898217,96.53913710292171,1085.161372336335,0.9665455058877027,0.1646084222891029,0.0054180084213089775,0.0,0.0,0.07501345867110329,0.0640568504628795,0.01485099168109762,0.009486904189980595,0.5715092899476142,150.79197836142828,0.01079844327945184,1.42228578608523,-0.0008611456003173803,966.6666666666667,0.0021912367741533318,True,0.03385282773524523,0.07501345867110329,True,True,True,True,True,5,True,True,True,True,True,True,True,False,True,0,0,True,5,15,24,15,
285,2026-08-08T23:07:24.880931,shadow,analysis_full,silero,webrtc,True,0.939946174621582,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,4.920726837721001,0.851987223462539,0.14395786535978888,0.004054911177468973,,,,,,,,,,,,,,False,False,temporal_v1,False,0.006639491112777157,0.07724425887265135,2.286428362181164,0.9549124660591299,103.05857066417826,1264.900582420856,4.192396395887515,0.7083773315769396,0.01995311025554644,0.0,0.0,0.06835481371551526,0.056596489392282893,0.01725481421259647,0.011899791231732777,0.585606503152715,155.51600481119246,0.02655916015402655,0.729130940946187,-0.00045082225670184736,833.3333333333334,0.008310377469337956,True,0.03385282773524523,0.06835481371551526,True,True,True,True,True,6,True,True,True,True,True,True,True,True,True,0,0,True,6,15,24,15,
286,2026-08-08T23:07:24.886557,shadow,analysis_full,silero,webrtc,True,0.9873437881469727,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,1.8845102029541023,0.944870733068609,0.050164951305534174,0.00496431562532603,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00428981296110173,0.05010438413361169,2.1613369125038973,0.9754230068877094,99.35717953547596,995.7128816061797,1.7806185369405159,0.09453636256597486,0.009355303446611379,0.0,0.0,0.07293225031868517,0.056016481362995175,0.019579634126522142,0.019161242431037607,0.5984571379979695,198.79231221759366,0.020226054664995077,1.5047085816106314,-0.0009076239123967666,566.6666666666667,0.0017532543118163892,True,0.03385282773524523,0.07293225031868517,True,True,True,True,True,7,True,True,True,True,True,True,True,True,True,0,0,True,7,15,24,15,
287,2026-08-08T23:07:24.893646,shadow,analysis_full,silero,webrtc,True,0.9974020719528198,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,2.1082984473350828,0.9730889913179621,0.02106781669107819,0.005843191990485391,,,,,,,,,,,,,,False,False,temporal_v1,False,0.004556192313384579,0.05010438413361169,1.2862697539538868,0.9813942577980086,99.90724081088656,1120.176041268834,2.0515620095145213,0.04441724521854029,0.01231919260102114,0.0,0.0,0.09217641474784977,0.0737803147679797,0.021284217904569542,0.02327461900968106,0.8563418873151768,211.87330979634294,0.01025623553301263,1.0993947147628587,-0.0006609759630150543,400.0,0.0029232982711263297,True,0.03385282773524523,0.09217641474784977,True,True,True,True,True,8,True,True,True,True,True,True,True,True,True,0,0,True,8,15,24,15,
288,2026-08-08T23:07:24.898798,shadow,analysis_full,silero,webrtc,True,0.9974020719528198,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,2.649475507281166,0.9707982066609048,0.022851071526536128,0.006350721812181696,,,,,,,,,,,,,,False,False,temporal_v1,False,0.005125057555761674,0.05010438413361169,1.7502401568701946,0.9812551270067198,100.92799111702897,1029.9884975657944,2.572106071060547,0.06054335432468752,0.016826081894931667,0.0,0.0,0.0958204658807888,0.07718310428897032,0.02156742767510349,0.02521606113469402,0.9294418638581268,217.53226251892377,0.005282336535582221,1.0546559685396495,-0.0006449580371824139,400.0,0.003933083527046976,True,0.06597671564668417,0.0958204658807888,True,True,True,True,True,9,True,True,True,True,True,True,True,True,True,0,0,True,9,15,24,15,
289,2026-08-08T23:07:24.904901,shadow,analysis_full,silero,webrtc,True,0.9994471669197083,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,7.720997847842315,0.9319185841851475,0.06598201004417147,0.002099405770551487,,,,,,,,,,,,,,False,False,temporal_v1,False,0.008311431428456762,0.05010438413361169,1.88304969336126,0.9756857887177856,105.10347234787785,1081.2739203243282,7.195341382857781,0.5094469575473579,0.01620950743617577,0.0,0.0,0.09795392281963386,0.07926645053241513,0.021195500116671182,0.024937979038823523,0.9455043064590474,207.4533902244224,0.006518985829783103,0.8075676522480484,-0.0004963394416056789,533.3333333333334,0.0041974654517332195,True,0.5230808071792126,0.09795392281963386,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
290,2026-08-08T23:07:24.911846,shadow,analysis_full,silero,webrtc,True,0.9995918869972229,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,9.309450521093925,0.9002300239187898,0.09516857254784877,0.0046014035332540525,,,,,,,,,,,,,,False,False,temporal_v1,False,0.009161493979638575,0.060542797494780795,2.413329068262758,0.9675973156634924,105.91205169625448,945.6440710747418,8.380646865275175,0.8859671172973358,0.04283653852041537,0.0,0.0,0.0906275109841392,0.07378152323539502,0.019629795630843393,0.023945638344784415,0.8817602624943076,204.64241577915848,0.00855916079458775,1.240131552938821,-0.0007595646820294672,766.6666666666667,0.0021672111381893446,True,0.9636449813842773,0.0906275109841392,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
291,2026-08-08T23:07:24.917398,shadow,analysis_full,silero,webrtc,True,0.9996769428253174,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,14.158228266531445,0.7113145331968836,0.285089606273037,0.003595860530008724,,,,,,,,,,,,,,False,False,temporal_v1,False,0.011163142937220124,0.10020876826722339,2.509918291031754,0.939355264996328,107.50121402064184,1235.4653538459502,10.070953530302738,4.0363637220292325,0.05091101419847426,0.0,0.0,0.09467868452773423,0.08509597388576975,0.017407342866206012,0.02345648752432257,0.7909506033327237,182.22546956061393,0.012163219861837736,0.8895610755855291,-0.0005354811214995306,1400.0,0.006283953401971816,True,0.9923729300498962,0.09467868452773423,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
292,2026-08-08T23:07:24.924139,shadow,analysis_full,silero,webrtc,True,0.9996627569198608,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,19.22042592453245,0.70092468258529,0.2983998742276427,0.0006754431870154643,,,,,,,,,,,,,,False,False,temporal_v1,False,0.01299159452163925,0.09812108559498957,1.8181270017976288,0.9421690884514068,108.83164824811622,1255.1060520872015,13.472070940306985,5.735372678482206,0.01298230574226085,0.0,0.0,0.10142531892423333,0.09765473763973533,0.01387322889596273,0.023657230946972255,0.701691636834067,151.10812469298986,0.013577821407362599,0.7507037103320836,-0.00045713966911737063,1400.0,0.003961445089345723,True,0.9974020719528198,0.10142531892423333,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
293,2026-08-08T23:07:24.930865,shadow,analysis_full,silero,webrtc,True,0.99968421459198,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,8.784841785591041,0.8930973381735842,0.1064740968717545,0.00042856495454756755,,,,,,,,,,,,,,True,False,temporal_v1,False,0.008801770304687349,0.06471816283924843,2.306878289707868,0.972629167922727,105.58766915276487,890.246248671019,7.8457188149874355,0.9353580952820574,0.0037648753205493965,0.0,0.0,0.09277311122885676,0.09379550476790935,0.0019417387259777835,0.0218649256464001,0.4704783988555176,123.79451826092645,0.03283807638572516,1.292315787050129,-0.0007836654429355736,633.3333333333334,0.0010225811242979953,True,0.998424619436264,0.09277311122885676,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
294,2026-08-08T23:07:24.937011,shadow,analysis_full,silero,webrtc,True,0.999543309211731,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,1.64211127704231,0.8857818430670882,0.10849565987986293,0.005722497052439854,,,,,,,,,,,,,,True,False,temporal_v1,False,0.004007335744088952,0.05219206680584551,2.2663222808834536,0.9693050312248188,98.73773302545627,1224.910129587303,1.4545523534997873,0.17816194659886983,0.009396976942652863,0.0,0.0,0.09252340734972035,0.09359849846658698,0.002012249506792041,0.018859760594687826,0.3572222697541008,130.14317915959944,0.009796265544933807,0.7533215210064839,-0.00046478909622431824,700.0,0.010263474793308322,True,0.9994952380657196,0.09252340734972035,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
295,2026-08-08T23:07:24.944038,shadow,analysis_full,silero,webrtc,True,0.9999176263809204,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,12.827369348001545,0.7521003104830357,0.246534260789987,0.0013654287268993674,,,,,,,,,,,,,,True,False,temporal_v1,False,0.010617482828523558,0.07515657620041753,2.551713993221758,0.9611404070672835,107.16532492528879,974.7956590930727,9.647468469312537,3.1623860200896985,0.01751485859830972,0.0,0.0,0.0997310090247901,0.10101471027962676,0.0021403553388345473,0.018738042315087165,0.38147179880354465,123.27197550403365,0.01709986013095311,0.9763072807472286,-0.0005970449339720421,1000.0000000000001,0.002720148378832882,True,0.9995675981044769,0.0997310090247901,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
296,2026-08-08T23:07:24.950550,shadow,analysis_full,silero,webrtc,True,0.9999200105667114,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,20.0401459435099,0.8306381231985831,0.16894483005181876,0.0004170467495482901,,,,,,,,,,,,,,True,False,temporal_v1,False,0.01323450089292804,0.07724425887265135,2.2333836396363838,0.9637939798296713,109.09081099680344,881.0895921866174,16.64610921514276,3.385679050639925,0.008357677726214154,0.0,0.0,0.09658258126070082,0.09786036035660976,0.002273589446573892,0.01832528797380245,0.38333774422013567,134.92102591234067,0.017585434894221107,1.0260951277221293,-0.0006309230396385763,1000.0000000000001,0.0011271314021451052,True,0.9996273219585419,0.09658258126070082,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
297,2026-08-08T23:07:24.957782,shadow,analysis_full,silero,webrtc,True,0.9997969269752502,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,18.76187076604751,0.9874645885128112,0.011893451417977633,0.0006419600691579924,,,,,,,,,,,,,,True,False,temporal_v1,False,0.012788737639957063,0.05636743215031315,1.5960854266645341,0.9763942326235002,108.84978917979717,1036.3696239230394,18.526682995725647,0.2231433984663609,0.012044371854505177,0.0,0.0,0.09841923098244698,0.0990249387045738,0.0021819082881967475,0.01780782305815125,0.3241081586081008,133.76109555849195,0.012689476672640108,0.7774993940376402,-0.00047389979874836466,800.0,0.002796834885745606,True,0.9996698498725891,0.09841923098244698,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
298,2026-08-08T23:07:24.964863,shadow,analysis_full,silero,webrtc,True,0.9997437596321106,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,4.919774102295266,0.9899802948493776,0.009903231512559197,0.00011647363786010848,,,,,,,,,,,,,,True,False,temporal_v1,False,0.006568753162140775,0.05010438413361169,0.9603611502814962,0.9849725051004375,103.10080278163022,699.0926779125188,4.870479416382599,0.04872166192452311,0.0005730239871442791,0.0,0.0,0.10078808037078146,0.10063268965491518,0.0018892823399983157,0.01780782305815125,0.4707968199343416,171.56313966463793,0.021568722427814865,0.9639425523746592,-0.0005927962176134268,433.33333333333337,0.00028216056258011514,True,0.9996805787086487,0.10078808037078146,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
299,2026-08-08T23:07:24.971886,shadow,analysis_full,silero,webrtc,True,0.999847412109375,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.7177815053519608,0.9647774343928066,0.033540315436357306,0.0016822501694430426,,,,,,,,,,,,,,True,False,temporal_v1,False,0.002564864666933041,0.06889352818371608,2.124123551890102,0.9791202959377866,94.90602210396267,1060.0786743029194,0.6924993991880714,0.024074618103888158,0.0012074880590014184,0.0,0.0,0.10362875553063114,0.10344028721588927,0.0018904902364145846,0.016728839772497395,0.46759150716240605,170.95253750483366,0.07641776960507717,0.7563794265061211,-0.0004616433298954856,566.6666666666667,0.005474500574870527,True,0.9997139871120453,0.10362875553063114,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
300,2026-08-08T23:07:24.978207,shadow,analysis_full,silero,webrtc,True,0.9999009370803833,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.8377338997818679,0.9628149506107884,0.03355077349159672,0.0036342758964212946,,,,,,,,,,,,,,True,False,temporal_v1,False,0.0027851906318720897,0.054279749478079335,2.4856422921525207,0.9746442926439917,95.59954738628393,1187.917612681433,0.8065827233434623,0.028106620317813434,0.003044556119592255,0.0,0.0,0.10758523132680495,0.1074721629430726,0.0017721143835901633,0.017195206916053446,0.47324606705290756,175.7583551638765,0.014605420592763868,0.6830413122814589,-0.0004296254931348165,566.6666666666667,0.01287020546879737,True,0.9997703433036804,0.10758523132680495,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
301,2026-08-08T23:07:24.984661,shadow,analysis_full,silero,webrtc,True,0.9998724460601807,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,4.500368687845527,0.9683564289416849,0.030650592057984358,0.000992979000108353,,,,,,,,,,,,,,True,False,temporal_v1,False,0.006322537079819071,0.06471816283924843,2.165160735465641,0.9794109494397787,102.74361567158726,907.6489440424538,4.357960951483071,0.1379389647616796,0.004468771599775792,0.0,0.0,0.09732250319249297,0.0974628492210526,0.0016822074862375494,0.013881127523907551,0.45318639061796406,167.4600774263065,0.012696837019249842,0.9676310200662431,-0.0005961961465747851,533.3333333333334,0.003257506178656526,True,0.9998221695423126,0.09732250319249297,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
302,2026-08-08T23:07:24.990996,shadow,analysis_full,silero,webrtc,True,0.9998571872711182,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,6.69324737634818,0.9819669861686201,0.01766909952245319,0.0003639143087771656,,,,,,,,,,,,,,True,False,temporal_v1,False,0.007633406315857776,0.07515657620041753,2.2446623614883414,0.9773789255739966,104.37182164952404,808.0293282902011,6.572547953833646,0.11826365402109469,0.002435768492438325,0.0,0.0,0.07583321341785229,0.07565825063339973,0.0017012197975063525,0.009666669647423985,0.44933827985037417,155.78802008934358,0.009196275122719871,0.9519920298639102,-0.0005909495832033455,666.6666666666667,0.001330703482057056,True,0.9998522996902466,0.07583321341785229,True,False,True,False,False,0,True,True,True,True,True,True,True,True,True,0,0,False,0,15,24,15,
