stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_all_non_whisper,high_proportion_std,segment,0.03180720083017824,2.306510500801744,0.9807692307692307,0.3269230769230769,shared_histogram_mass,0.03550176587382685,>=,0.8,1.0,0.888888888888889,12,1,0,4,"[[12, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,zcr_std,segment,0.011890834285876423,2.7873087776752463,0.9423076923076923,0.07692307692307689,shared_histogram_mass,0.030950664184820113,>=,0.8,1.0,0.888888888888889,12,1,0,4,"[[12, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,entropy_std,segment,0.08656335482080069,0.7111001191490303,0.75,0.46153846153846156,shared_histogram_mass,0.23676312453771808,>=,0.5,1.0,0.6666666666666666,9,4,0,4,"[[9, 4], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid_std,segment,44.533233088259166,1.0630742555326622,0.7884615384615384,0.3269230769230769,shared_histogram_mass,116.12677314050836,>=,0.5714285714285714,1.0,0.7272727272727273,10,3,0,4,"[[10, 3], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_flux,segment,0.0008938074161537824,0.24616232029910382,0.6617647058823529,0.8676470588235293,shared_histogram_mass,0.005444562344527111,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,cepstral_peak_prominence,segment,0.024092371770497945,0.18165080632954092,0.5147058823529411,0.7058823529411762,shared_histogram_mass,1.2878052284909283,>=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_slope,segment,-4.9930472173778054e-06,-0.06317319859017465,0.5147058823529411,0.7058823529411761,shared_histogram_mass,-0.000762700922749305,<=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_rolloff,segment,258.7978588277988,1.4739630066890108,1.0,0.35294117647058826,shared_histogram_mass,1803.0030030030032,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_flatness,segment,-0.0005266604477057422,-0.13626918692248002,0.47058823529411764,0.7058823529411764,shared_histogram_mass,0.017671032812529713,<=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_window_full,segment,0.006116207951070374,0.02047098993311849,0.7647058823529411,0.7058823529411765,shared_histogram_mass,1.0,>=,0.3333333333333333,1.0,0.5,9,8,0,4,"[[9, 8], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_silero_median,segment,0.05133085296700448,0.3485658987441306,0.6730769230769231,0.8461538461538461,shared_histogram_mass,0.04274597876164158,>=,0.42857142857142855,0.75,0.5454545454545454,9,4,1,3,"[[9, 4], [1, 3]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_low_proportion_std,segment,0.06320020500572035,2.2506016275444245,0.9038461538461539,0.23076923076923084,shared_histogram_mass,0.13918792214939238,>=,0.75,0.75,0.75,12,1,1,3,"[[12, 1], [1, 3]]"
