frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech
13,2026-08-08T17:45:30.200889,shadow,silero,webrtc,False,0.007198111154139042,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0009143224305656215,0.644463537096224,0.2771481753538595,0.07838828645621047,,,,,,,,,,,,,,,True,temporal_v1,False,9.9194655361622e-05,0.15031315240083507,3.8554302128989293,0.8759240878431206,65.70638801725893,1554.3509194960614,0.0005892474676487371,0.0002534027933163679,7.167216860051655e-05,0.0,0.0,0.1262102449869884,0.12219055436641973,0.06467030081461787,0.024404465741817243,0.24723824403152606,128.83203645987555,0.00574704386119305,1.411232890943274,-0.0008399489687802191,2200.0,0.013649368562494076,True,0.006665718508884311,0.1262102449869884,True,True,True,True,True,5,20,True,False,True,False,True,False
14,2026-08-08T17:45:30.210043,shadow,silero,webrtc,False,0.007042315788567066,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.00033914795478363094,0.6208886866509793,0.2831787818605222,0.09593252853993288,,,,,,,,,,,,,,,True,temporal_v1,False,6.793548316681728e-05,0.15866388308977036,3.5963469315301553,0.8873948172691858,61.8797117579726,1617.79440233653,0.00021057312822597433,9.603950470611607e-05,3.253532085154054e-05,0.0,0.0,0.12536203253517444,0.11589542183115967,0.06172380181522629,0.024210819135941055,0.2166055500241207,121.4725308620773,0.0050990347603991435,1.6015625366412884,-0.0009761845064232441,1666.6666666666667,0.009402412682915662,True,0.007120213471353054,0.12536203253517444,True,True,True,True,True,6,20,True,False,True,False,True,False
15,2026-08-08T17:45:30.229909,shadow,silero,webrtc,False,0.006458919961005449,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.00021073690072929318,0.5526990790384897,0.3363757805731144,0.11092513564314248,,,,,,,,,,,,,,,True,temporal_v1,False,5.417858614594303e-05,0.17014613778705637,3.851266688540152,0.8465176345768628,58.96131554638822,1763.4972557779008,0.00011647409095250597,7.088678947837491e-05,2.3376019298412296e-05,0.0,0.0,0.11271214215383722,0.11573443861428798,0.039089319363502184,0.016683510708249017,0.19329708722395,96.54046698599902,0.0063313772431960675,1.5127642060567066,-0.0009203771553268449,2166.666666666667,0.014525654009032366,True,0.007120213471353054,0.11271214215383722,True,True,True,True,True,7,20,True,False,True,False,True,False
16,2026-08-08T17:45:30.235754,shadow,silero,webrtc,False,0.006458919961005449,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0001982891804577396,0.5306664914257393,0.3119170673898176,0.15741643614130346,,,,,,,,,,,,,,,True,temporal_v1,False,5.4893593394135537e-05,0.19624217118997914,3.9870330515242003,0.8322253557897733,59.05936216796832,1811.9216233044347,0.00010522542368119395,6.184977966350847e-05,3.121397611303717e-05,0.0,0.0,0.08287505220509178,0.05679440283549409,0.0378934646974878,0.020546711526919732,0.21715576643239848,90.25795284939105,0.004408302546626477,1.107375172969263,-0.0006545279580527277,2433.3333333333335,0.03461488582099916,True,0.007120213471353054,0.08287505220509178,True,True,True,True,True,8,20,True,False,True,False,True,False
17,2026-08-08T17:45:30.242155,shadow,silero,webrtc,False,0.006158106029033661,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0006064919738065477,0.7323393755476604,0.1959236280515773,0.07173699475193579,,,,,,,,,,,,,,,True,temporal_v1,False,8.42766205951911e-05,0.15866388308977036,3.608609586589395,0.9043185069047424,64.23575000821364,1629.5690128312199,0.00044415795337215513,0.000118826107892341,4.350791154205149e-05,0.0,0.0,0.07455961113448568,0.05824985629820462,0.028162622696475553,0.01914559815980565,0.2085109161844047,81.20860541913471,0.00387511047449998,1.0495807114013018,-0.0006185128581073256,1400.0,0.03403262272985501,True,0.007120213471353054,0.07455961113448568,True,True,True,True,True,9,20,True,False,True,False,True,False
18,2026-08-08T17:45:30.248771,shadow,silero,webrtc,False,0.006333610974252224,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.011574984816107046,0.8559557582074231,0.13939459160770007,0.004649650098483642,,,,,,,,,,,,,,,True,temporal_v1,False,0.00032942070354290994,0.09812108559498957,3.151814287633081,0.9652849783402456,76.9783991097049,985.201098439697,0.009907674904510317,0.0016134902813065711,5.3819629290158795e-05,0.0,0.0,0.0970782163830614,0.06675083111586573,0.03852409881345382,0.025892525898215165,0.2328475410128493,215.30331441241592,0.007486501177382852,1.4508597975229032,-0.0008821472936062302,800.0,0.002343850101174813,True,0.007120213471353054,0.0970782163830614,True,True,True,True,True,10,20,True,False,True,False,True,False
19,2026-08-08T17:45:30.256551,shadow,silero,webrtc,False,0.021516090258955956,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.005900822588879426,0.632670336652554,0.3529707244736081,0.014358938704369887,,,,,,,,,,,,,,,True,temporal_v1,False,0.00023003623784678635,0.12943632567849686,3.4396593382781355,0.9171083806413118,73.59456783032932,1361.8240039980094,0.003733275413833342,0.0020828176241870027,8.472954985908091e-05,0.0,0.0,0.0949444645270507,0.06664912746359178,0.04360677251838137,0.026491574391820306,0.24042950928164858,225.6133693165166,0.011333345445104824,1.3388577743497136,-0.0007982717471694987,1433.3333333333335,0.008303297342130199,True,0.007120213471353054,0.0949444645270507,True,True,True,True,True,11,20,True,False,True,False,True,False
20,2026-08-08T17:45:30.263528,shadow,silero,webrtc,False,0.01540609821677208,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.004379219009609785,0.6150102881535041,0.35976239612946764,0.02522731548867687,,,,,,,,,,,,,,,True,temporal_v1,False,0.00020161996884123082,0.13569937369519833,3.7241166313609253,0.9068316174805093,72.37515311694104,1443.4086860502125,0.002693264744987417,0.0015754783240729305,0.00011047593954943713,0.0,0.0,0.09507328446098343,0.07007370244467132,0.04621261230882571,0.026760028547824277,0.2416724669113829,228.22774426530808,0.007197744784195085,1.20672325924713,-0.0007168074918414979,1500.0,0.014642721868159512,True,0.007120213471353054,0.09507328446098343,True,True,True,True,True,12,20,True,False,True,False,True,False
21,2026-08-08T17:45:30.270238,shadow,silero,webrtc,False,0.015721406787633896,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.004671226297033543,0.7301241709846829,0.2398917847200529,0.0299840440811875,,,,,,,,,,,,,,,True,temporal_v1,False,0.00020906167384694701,0.11691022964509394,3.480440427566425,0.9223210762507063,72.77107043082657,1452.5456822382837,0.003410575227603466,0.0011205888132266206,0.000140062255203456,0.0,0.0,0.09037546888301332,0.06659032245338507,0.045841079179483865,0.027800103281794813,0.24345700446397123,226.40193703221303,0.005281588882503615,1.20190221568297,-0.0007154845762291553,1300.0,0.017001443024166476,True,0.007120213471353054,0.09037546888301332,True,True,True,True,True,13,20,True,False,True,False,True,False
22,2026-08-08T17:45:30.275855,shadow,silero,webrtc,False,0.016257407143712044,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0017060697625285938,0.6437251782938644,0.30544929086774847,0.05082553025224462,,,,,,,,,,,,,,,True,temporal_v1,False,0.00012720148825541723,0.162839248434238,3.730282904711852,0.9007340639099584,68.17615117057572,1479.1462924267064,0.00109824006206549,0.000521117799135267,8.671190032783684e-05,0.0,0.0,0.09023566355470024,0.06707948976765032,0.04586481255466417,0.026870552239183623,0.23096573674738166,221.21442591363257,0.005770656686137108,1.2871297326357471,-0.0007686757278314408,1533.3333333333335,0.012875177400664666,True,0.007120213471353054,0.09023566355470024,True,True,True,True,True,14,20,True,False,True,False,True,False
23,2026-08-08T17:45:30.283017,shadow,silero,webrtc,False,0.017168322578072548,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.002684608972324773,0.6785036827596129,0.25568273628684257,0.06581358058105069,,,,,,,,,,,,,,,True,temporal_v1,False,0.00016061587525545407,0.15031315240083507,3.9093647160997467,0.8964575843419571,70.28683501734461,1500.4219975864692,0.0018215170744918584,0.0006864081679042064,0.00017668372892870813,0.0,0.0,0.09038369451764644,0.06748506354720492,0.045623314354932915,0.026870552239183623,0.23643991264776476,220.7224798283686,0.003386286418724926,1.6894201012272896,-0.0010156633116686657,1533.3333333333335,0.007246005692291711,True,0.011224207002669573,0.09038369451764644,True,True,True,True,True,15,20,True,False,True,False,True,False
24,2026-08-08T17:45:30.288582,shadow,silero,webrtc,False,0.01654195599257946,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.001550699070421918,0.6271330689253283,0.29724146611671154,0.07562546431308978,,,,,,,,,,,,,,,True,temporal_v1,False,0.00012225027952381362,0.1544885177453027,3.770491644120763,0.8812213731438875,67.7125996848313,1641.3409011878664,0.0009724946670133512,0.0004609320651980327,0.00011727233721053426,0.0,0.0,0.0901376870676476,0.06772328883272154,0.04453736606381747,0.026729065241478066,0.23840699575485136,222.03984857774068,0.0033462890095547807,1.325383493131358,-0.0007869756500683423,1700.0000000000002,0.017833214994249356,True,0.015563752502202988,0.0901376870676476,True,True,True,True,True,16,20,True,False,True,False,True,False
25,2026-08-08T17:45:30.295607,shadow,silero,webrtc,False,0.013673127628862858,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0011827489122743908,0.6099261079487803,0.3105895403354583,0.07948435087027335,,,,,,,,,,,,,,,True,temporal_v1,False,0.00011035048749684678,0.1524008350730689,3.875305458448797,0.8878072411084621,66.78404157682229,1596.307443946055,0.0007213894407441725,0.00036734944099556634,9.401002953465183e-05,0.0,0.0,0.08481029452891674,0.06597547764701682,0.041909972194277056,0.025722588891344177,0.24038291790242047,207.9348724525098,0.0030009274166194833,1.1856408017552584,-0.000700284662933933,1566.6666666666667,0.0250753842163654,True,0.015563752502202988,0.08481029452891674,True,True,True,True,True,17,20,True,False,True,False,True,False
26,2026-08-08T17:45:30.302076,shadow,silero,webrtc,False,0.010746197775006294,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.001461360207812099,0.6714362129837085,0.26632963200386117,0.06223415432813636,,,,,,,,,,,,,,,True,temporal_v1,False,0.0001220655804545429,0.1524008350730689,3.799956540895918,0.9030131158433921,67.80450568689025,1466.2729455732092,0.000981210163738441,0.00038920352637168243,9.094651670197559e-05,0.0,0.0,0.07195257156146848,0.06496440642163358,0.02588423705913218,0.01974378357834971,0.22132833566065482,178.17627691881543,0.00335156851169945,1.8164640117229351,-0.0011096493122042825,1533.3333333333335,0.0053664836022111525,True,0.015563752502202988,0.07195257156146848,True,True,True,True,True,18,20,True,False,True,False,True,False
27,2026-08-08T17:45:30.309833,shadow,silero,webrtc,False,0.008769180625677109,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0008630291347578669,0.7179123727548385,0.20185861240637748,0.08022901368007447,,,,,,,,,,,,,,,True,temporal_v1,False,9.7641387404052e-05,0.12526096033402923,3.5253927631430897,0.8998749202914816,65.67068061301556,1584.7016728790286,0.0006195792938905756,0.00017420986360849958,6.923997625879174e-05,0.0,0.0,0.07102090253286274,0.06428730638674925,0.026773292868247395,0.01931529604379186,0.22423600792346285,174.26098669247165,0.0034529719579277697,1.3698219806427352,-0.0008196410138676456,1533.3333333333335,0.014391482485664872,True,0.015563752502202988,0.07102090253286274,True,True,True,True,True,19,20,True,False,True,False,True,False
28,2026-08-08T17:45:30.316884,shadow,silero,webrtc,False,0.007095342967659235,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0008170087992709132,0.7223334263674709,0.21545796681866522,0.06220860558988682,,,,,,,,,,,,,,,True,temporal_v1,False,9.28597522626971e-05,0.12943632567849686,3.659754314655843,0.9026353330581008,65.19374972953342,1542.709667590532,0.000590152765349732,0.00017603105476386992,5.0824978157311246e-05,0.0,0.0,0.043606716589715835,0.05120869953632236,0.022499672219780293,0.014591393532364553,0.15439857501668383,79.93675189094043,0.0047641486199965066,1.462760447996042,-0.0008776612817617654,1466.6666666666667,0.012105951793325399,True,0.015563752502202988,0.043606716589715835,True,True,False,False,False,0,20,True,False,True,False,True,False
29,2026-08-08T17:45:30.321883,shadow,silero,webrtc,False,0.006486751604825258,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0020227514547148293,0.7519023264475194,0.1949774220677777,0.053120250990326696,,,,,,,,,,,,,,,True,temporal_v1,False,0.00014009291429883486,0.10020876826722339,3.6781214479099567,0.9098374660697797,69.10813222707405,1548.284922923024,0.0015209115246251844,0.00039439086412414463,0.00010744906496550018,0.0,0.0,0.04912214704405452,0.050790378009339665,0.018152203713661788,0.018892086358899704,0.13018036288618517,64.10904981053518,0.0027198739115066213,1.2713878958978397,-0.0007605114827224091,1433.3333333333335,0.02179970195120112,True,0.014539612922817469,0.04912214704405452,True,True,False,False,False,0,20,True,False,True,False,True,False
30,2026-08-08T17:45:30.327901,shadow,silero,webrtc,False,0.006221905816346407,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0011704400151776378,0.7086640241538785,0.22931848220590842,0.06201749278583355,,,,,,,,,,,,,,,True,temporal_v1,False,0.00010910439138227735,0.12108559498956159,3.478734098518432,0.9015871680489234,66.74325268111846,1590.3203444864241,0.0008294487311865115,0.00026840352779359633,7.258775519753007e-05,0.0,0.0,0.04522164369463263,0.04039348905899994,0.014376359113110571,0.01956638749705216,0.14810294925381665,60.33238981152736,0.0029160693439539893,1.6131141639649684,-0.00097679989405635,1466.6666666666667,0.009126572050942847,True,0.012209662701934576,0.04522164369463263,True,True,False,False,False,0,20,True,False,True,False,True,False
31,2026-08-08T17:45:30.334410,shadow,silero,webrtc,False,0.00802834052592516,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0034151918946082388,0.6730497251775078,0.2523772126487149,0.07457306188096796,,,,,,,,,,,,,,,True,temporal_v1,False,0.00017768969268513825,0.16075156576200417,3.769310370059946,0.8759602372869852,71.09578547944034,1617.963924716495,0.0022985939660945275,0.0008619166110217109,0.0002546813164920004,0.0,0.0,0.04285317227685638,0.04020234164202484,0.00993621564809082,0.01958976231765428,0.13149980014555604,56.59141772188197,0.007257219027885038,1.3939318768732554,-0.000835679902998369,1966.6666666666667,0.014425056669627512,True,0.009757689200341702,0.04285317227685638,True,True,False,False,False,0,20,True,False,True,False,True,False
32,2026-08-08T17:45:30.341457,shadow,silero,webrtc,False,0.00802834052592516,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.00210278699900517,0.4663521833959951,0.4869769700509362,0.04667084607750938,,,,,,,,,,,,,,,True,temporal_v1,False,0.00014339621356356045,0.18580375782881003,3.789588812814542,0.8540204358064862,69.04619928299056,1598.7354229707726,0.0009806393082027731,0.0010240088414380387,9.813884836435816e-05,0.0,0.0,0.07727227422168355,0.08055271661877997,0.010648963455718783,0.023062988692511863,0.1331713530851039,51.31947458882021,0.004708078715611134,1.2396407904730984,-0.0007408957971077199,1966.6666666666667,0.02044398934878135,True,0.008398760575801134,0.07727227422168355,True,True,True,True,True,1,20,True,False,True,False,True,False
33,2026-08-08T17:45:30.348593,shadow,silero,webrtc,False,0.007509422488510609,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.002291561393715395,0.5986323563989494,0.3591658806221801,0.0422017625424868,,,,,,,,,,,,,,,True,temporal_v1,False,0.0001501669138174211,0.1837160751565762,3.9202527419883904,0.8864472155425706,69.62845656411068,1526.2002736393983,0.0013718027969527077,0.0008230506659735802,9.67079297891072e-05,0.0,0.0,0.07932869085900911,0.0844620413274506,0.01286043954768372,0.02607180503674182,0.13470501589760447,48.38849910394883,0.00425687113134165,1.431137430642936,-0.0008522447198628462,1900.0000000000002,0.014014926524657141,True,0.00802834052592516,0.07932869085900911,True,True,True,True,True,2,20,True,False,True,False,True,False
34,2026-08-08T17:45:30.355170,shadow,silero,webrtc,False,0.005549216642975807,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0016364439239569444,0.6004184700708471,0.3558780314195637,0.04370349789850808,,,,,,,,,,,,,,,True,temporal_v1,False,0.0001262850387321785,0.1732776617954071,3.885659461692214,0.8721187139834784,67.9688502149446,1555.5744767474716,0.0009825511571789622,0.0005823744421863036,7.151832359167864e-05,0.0,0.0,0.08065198075170245,0.08734250191792735,0.013484680097019324,0.02722725615069032,0.14264661491903705,42.44721153896051,0.003208727202218228,1.3745435332822464,-0.0008279299960404374,2066.666666666667,0.017786173797227703,True,0.007768881507217884,0.08065198075170245,True,True,True,True,True,3,20,True,False,True,False,True,False
35,2026-08-08T17:45:30.362422,shadow,silero,webrtc,False,0.004752790555357933,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.002584771260738185,0.5213941586936404,0.4330466779746464,0.04555916294483178,,,,,,,,,,,,,,,True,temporal_v1,False,0.00015742289777283166,0.19624217118997914,3.9089518672264667,0.8486356121363702,69.86742383458922,1669.0731857908663,0.0013476846369080862,0.0011193266077870097,0.00011776001504308925,0.0,0.0,0.08919776248733748,0.09771845440711488,0.012553438681976744,0.030807293103460073,0.14619341343834386,52.60506825341323,0.002270981035178329,1.1941979993618579,-0.000705275704205356,2033.3333333333335,0.02717838602315235,True,0.007302382728084922,0.08919776248733748,True,True,True,True,True,4,20,True,False,True,False,True,False
36,2026-08-08T17:45:30.370047,shadow,silero,webrtc,False,0.004253718536347151,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.001982783581298714,0.5086401058608911,0.44781899812680853,0.043540895507958866,,,,,,,,,,,,,,,True,temporal_v1,False,0.00013980717217595937,0.17745302713987474,3.794405338264263,0.8606686939167055,68.84854729274659,1626.8349145232644,0.001008523250691015,0.0008879281568794756,8.633217272822377e-05,0.0,0.0,0.09706921960166932,0.10633876667914294,0.0130541522767273,0.03167778995973388,0.14598104994983585,41.91785145410049,0.004248092242130098,1.131364718918505,-0.0006632166294369184,1933.3333333333335,0.023498940519372742,True,0.006791047286242247,0.09706921960166932,True,True,True,True,True,5,20,True,False,True,False,True,False
37,2026-08-08T17:45:30.375665,shadow,silero,webrtc,False,0.0034580426290631294,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0009358167534592516,0.5360033525618537,0.4368673039244338,0.027129342445127293,,,,,,,,,,,,,,,True,temporal_v1,False,9.691449480958682e-05,0.17745302713987474,3.6764709128083473,0.8603969787529542,65.40297402093654,1579.1432342987111,0.0005016009172377086,0.0004088277420510598,2.53880931704833e-05,0.0,0.0,0.09534415393249727,0.10408835669063322,0.012661116548820007,0.030575108804857542,0.12980545358924836,41.96873361436222,0.0055819844615047545,1.1640813272025485,-0.0006957737035738359,2000.0000000000002,0.019571451969131265,True,0.006354328710585833,0.09534415393249727,True,True,True,True,True,6,20,True,False,True,False,True,False
38,2026-08-08T17:45:30.384757,shadow,silero,webrtc,False,0.0037454082630574703,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0015200193035647932,0.39553510079335447,0.43848308757550436,0.16598181097325482,,,,,,,,,,,,,,,True,temporal_v1,False,0.00012245066394094603,0.17536534446764093,4.0687681958435205,0.7882262862328893,67.24402631442376,1808.3105690728141,0.0006012209884433449,0.0006665027574014583,0.0002522955567199899,0.0,0.0,0.10619678889034002,0.09850274704243617,0.037166969080880324,0.028964669198008795,0.15499155883345092,76.40770835799307,0.0071141722425590425,1.4455362864383277,-0.0008546655400158741,2533.3333333333335,0.015335723708471803,True,0.005885561229661107,0.10619678889034002,True,True,True,True,True,7,20,True,False,True,False,True,False
39,2026-08-08T17:45:30.392569,shadow,silero,webrtc,False,0.0028455888386815786,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0013715420726304133,0.42608329667745226,0.5412257109783712,0.03269099161507014,,,,,,,,,,,,,,,True,temporal_v1,False,0.00011682444758021691,0.17745302713987474,3.797719945043932,0.8424312011663996,67.0932418289536,1610.136054734406,0.0005843911678381922,0.0007423138333961444,4.483707039607676e-05,0.0,0.0,0.09681618116182801,0.09393184812276839,0.03806432726823359,0.01931078259682201,0.14988514416921733,73.44196849219408,0.004888854029277031,1.4063453985803953,-0.0008437919718047134,1966.6666666666667,0.012868509428883436,True,0.00515100359916687,0.09681618116182801,True,True,True,True,True,8,20,True,False,True,False,True,False
40,2026-08-08T17:45:30.399701,shadow,silero,webrtc,False,0.002586834831163287,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0007093023934008043,0.3294945582345856,0.626173959439443,0.04433148091613542,,,,,,,,,,,,,,,True,temporal_v1,False,8.553684912867662e-05,0.19206680584551147,3.657053752779828,0.808965274240117,63.90194774139643,1679.6286501104644,0.00023371127876833228,0.0004441466881156551,3.144442551681693e-05,0.0,0.0,0.09892356834495476,0.09797982206067567,0.038265821780909905,0.009557848135498623,0.11640137525935436,74.92036512881548,0.005581659467914463,1.6349040491872622,-0.0009845002845669647,2000.0000000000002,0.007124912295276488,True,0.004503254545852542,0.09892356834495476,False,True,True,False,False,0,20,True,False,True,False,True,False
41,2026-08-08T17:45:30.408200,shadow,silero,webrtc,False,0.0025359217543154955,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0010692859714264782,0.4169217504162617,0.5541113918653245,0.028966856783210156,,,,,,,,,,,,,,,True,temporal_v1,False,0.00010566630024370856,0.18789144050104384,3.7685253861453463,0.8468428591395621,66.1669799620645,1668.8564099537,0.00044580857890268014,0.0005925035379291915,3.097385359460654e-05,0.0,0.0,0.08432239945118271,0.08126622844999047,0.0385730350305559,0.007306889352818373,0.11644038884809886,75.84564734724204,0.004682876798061297,0.9866479398126959,-0.0005836547129922949,2000.0000000000002,0.027745011979583584,True,0.0039995633997023106,0.08432239945118271,False,True,True,False,False,0,20,True,False,True,False,True,False
42,2026-08-08T17:45:30.415200,shadow,silero,webrtc,False,0.0022667450830340385,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00146080462898388,0.4072500484060699,0.5491141305837978,0.04363582032557824,,,,,,,,,,,,,,,True,temporal_v1,False,0.00012149144588292798,0.17745302713987474,3.833331953228448,0.8479857461130311,67.48784152766629,1618.4565955781566,0.000594912755865496,0.0008021484637972706,6.374340832111356e-05,0.0,0.0,0.08709388900957957,0.08478113265641588,0.038626286678641875,0.0073781198526397885,0.11578236904770342,75.20225244990328,0.004349651254239205,1.3191978973135672,-0.0007808191746929533,1900.0000000000002,0.015778891698614617,True,0.0036017254460603,0.08709388900957957,False,True,True,False,False,0,20,True,False,True,False,True,False
43,2026-08-08T17:45:30.421865,shadow,silero,webrtc,False,0.00251981895416975,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0029890947731249303,0.42278039322763994,0.5421562668332577,0.035063339604553094,,,,,,,,,,,,,,,True,temporal_v1,False,0.00016738948827320905,0.18580375782881003,3.8330533204923527,0.8471401383475735,70.41381030521875,1602.955740515708,0.0012637306635764412,0.0016205564634082154,0.00010480764514027401,0.0,0.0,0.07737209646478901,0.07740753480553958,0.03886183896079447,0.007457440960121817,0.11196125838537822,67.28567432517113,0.004728799287879169,1.1894016611929428,-0.0007078780313860895,1900.0000000000002,0.022793230553294984,True,0.003151815733872354,0.07737209646478901,False,True,True,False,False,0,20,True,False,True,False,True,False
44,2026-08-08T17:45:30.427935,shadow,silero,webrtc,False,0.002774876542389393,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004197736242099762,0.5737770014786047,0.39518611784868807,0.031036880434483764,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001976781437896315,0.17536534446764093,3.833031581537355,0.885462775770656,72.09572556558061,1523.471887439902,0.0024085645139900673,0.0016588870892681453,0.0001302846378415495,0.0,0.0,0.0726857994219795,0.07111269897220246,0.03928510691401111,0.007234957599650713,0.11008492418068619,71.93294811914511,0.004073979491458552,1.250360916701191,-0.000746800139455244,1766.6666666666667,0.01960145600918142,True,0.0028102326905354857,0.0726857994219795,False,True,True,False,False,0,20,True,False,True,False,True,False
45,2026-08-08T17:45:30.435012,shadow,silero,webrtc,False,0.0027256926987320185,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003192638040739949,0.5744132994596791,0.3775198792211071,0.04806682100599318,,,,,,,,,,,,,,,False,temporal_v1,False,0.00017337140379058912,0.1837160751565762,3.769927369012148,0.8677570722389316,70.83421579983417,1640.6705978872644,0.0018338937509619195,0.0012052843275368575,0.0001534599612411719,0.0,0.0,0.07907656043441301,0.07770631645068857,0.03926527528798418,0.0056057292618361355,0.10632558393126257,71.234414616848,0.0029948769114354944,1.1861803336908672,-0.0006978788149988137,1933.3333333333335,0.023569152615311433,True,0.0027502846205607057,0.07907656043441301,False,True,True,False,False,0,20,True,False,True,False,True,False
46,2026-08-08T17:45:30.443627,shadow,silero,webrtc,False,0.002499842317774892,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.005878318953883,0.48584198558247094,0.4813879492934617,0.03277006495395056,,,,,,,,,,,,,,,False,temporal_v1,False,0.0002350896767716546,0.16910229645093947,3.8976793954068927,0.8731033904780711,73.57356404810032,1550.3879317875237,0.0028559341524415902,0.0028297519065026244,0.0001926328939387846,0.0,0.0,0.07793554993146044,0.07648976334298503,0.03957540265379161,0.0066051323672469174,0.10992170461210123,75.75021918176206,0.0037526869201607626,1.266745588003097,-0.0007538285859458759,1833.3333333333335,0.021330141188775145,True,0.002656263764947653,0.07793554993146044,False,True,True,False,False,0,20,True,False,True,False,True,False
47,2026-08-08T17:45:30.451705,shadow,silero,webrtc,False,0.0022372526582330465,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.006443019244256077,0.5921537239965776,0.3673351793819854,0.0405110964662301,,,,,,,,,,,,,,,False,temporal_v1,False,0.00024623143222312575,0.1544885177453027,3.8184211280954545,0.8818565576958454,74.0261232444435,1642.9598066838528,0.0038152578392678512,0.00236674762985039,0.0002610137741378349,0.0,0.0,0.08512963098063606,0.08416302753366675,0.03903694110875538,0.010176248523552353,0.10002205855515764,74.01672895816304,0.002910226362099461,0.9524375897331655,-0.0005656720967019994,1733.3333333333335,0.04326557383532445,True,0.0025613782927393913,0.08512963098063606,False,True,True,False,False,0,20,True,False,True,False,True,False
