frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
107,2026-08-09T13:52:37.182800,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00709112174808979,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,3.1593938458755937,0.12248073101372017,0.8562834203980133,0.021235848587949968,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3869648678030915,2.705336568730787,0.06709240934071505,0.0,0.0,0.1156700952157282,,,,,,,,,,,True,0.013335444033145905,0.1156700952157282,True,True,True,True,True,8,True,True,True,0,0,True,8,15,24,15,,,,False,False,False,
108,2026-08-09T13:52:37.187364,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00918552279472351,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.0829368515720417,0.2908806530424266,0.6978765204410932,0.011242826515556787,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.31500537858898486,0.755756201832529,0.012175271149527735,0.0,0.0,0.12172289545261572,,,,,,,,,,,True,0.01066146744415164,0.12172289545261572,True,True,True,True,True,9,True,True,True,0,0,True,9,15,24,15,,,,False,False,False,
109,2026-08-09T13:52:37.192659,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.012011509388685226,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.3095274141049293,0.2037117376820938,0.7892058215631547,0.0070824407539879205,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.266766105069654,1.0334866587081541,0.009274650326121167,0.0,0.0,0.12179734529433321,,,,,,,,,,,True,0.010598516091704369,0.12179734529433321,True,True,True,True,True,10,True,True,True,0,0,True,10,15,24,15,,,,False,False,False,
110,2026-08-09T13:52:37.197705,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007287356071174145,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.0967503676630126,0.17259704766474207,0.8177457917817779,0.009657160553003023,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.36189292314859844,1.7146087895733242,0.02024865494008983,0.0,0.0,0.1088644878551922,,,,,,,,,,,True,0.008662735112011433,0.1088644878551922,True,True,True,True,True,11,True,True,True,0,0,True,11,15,24,15,,,,False,False,False,
111,2026-08-09T13:52:37.204810,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.009509604424238205,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.116883219411707,0.22340947979327927,0.7491381464351091,0.02745237377113922,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.47293177883189175,1.5858379712096726,0.058113469369142697,0.0,0.0,0.07803057577367256,,,,,,,,,,,True,0.008662735112011433,0.07803057577367256,True,True,True,True,True,12,True,True,True,0,0,True,12,15,24,15,,,,False,False,False,
112,2026-08-09T13:52:37.207205,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.009509604424238205,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.9787279927187014,0.08129735239451927,0.7401948574460875,0.17850779015888776,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16086534691695203,1.464644284495002,0.35321836130574713,0.0,0.0,0.07945709169183374,,,,,,,,,,,True,0.008662735112011433,0.07945709169183374,True,True,True,True,True,13,True,True,True,0,0,True,13,15,24,15,,,,False,False,False,
113,2026-08-09T13:52:37.212632,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01076818909496069,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.0483079735115073,0.11971116502413318,0.6662252122498241,0.21406362272555435,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.24520533383728385,1.364634414405711,0.43846822526751206,0.0,0.0,0.07500472276393821,,,,,,,,,,,True,0.008662735112011433,0.07500472276393821,True,True,True,True,True,14,True,True,True,0,0,True,14,15,24,15,,,,False,False,False,
114,2026-08-09T13:52:37.218888,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0073225293308496475,True,True,True,0,True,True,True,1,0.0,,,,,,,,,,,,,2.6065924557558375,0.12079361166080882,0.7714274468260842,0.1077789415127232,,,,,,,,,,,,,,,,temporal_v1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3148597168585646,2.0107969630598586,0.28093577583641394,0.0,0.0,0.06770546852500119,,,,,,,,,,,True,0.008254026062786579,0.06770546852500119,True,True,True,True,True,15,True,True,True,0,0,True,15,15,24,15,webrtc_assisted,webrtc_assisted,,False,False,False,
115,2026-08-09T13:52:37.229227,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.006533474195748568,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5321635153004795,0.17917623555543186,0.7262597403471504,0.09456402409553874,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.09535105537148537,0.386488936444353,0.050323523483641136,0.0,0.0,0.05898066267047453,,,,,,,,,,,True,0.008254026062786579,0.05898066267047453,True,True,True,True,True,16,True,True,True,0,0,True,16,15,24,15,,,,False,False,False,
116,2026-08-09T13:52:37.240321,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01321569923311472,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.226364666634698,0.5174450219746817,0.40085633314078606,0.08169864488011468,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1171312699010828,0.09073971021982148,0.018493686512793737,0.0,0.0,0.11979032817335815,,,,,,,,,,,True,0.009347563609480858,0.11979032817335815,True,True,True,True,True,17,True,True,True,0,0,True,17,15,24,15,,,,False,False,False,
117,2026-08-09T13:52:37.248134,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.018015125766396523,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.5351910816487524,0.257848927511508,0.6601716833813145,0.08197938910652607,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3958473739283627,1.0134896806840379,0.1258540270353517,0.0,0.0,0.1175368588564108,,,,,,,,,,,True,0.009509604424238205,0.1175368588564108,True,True,True,True,True,18,True,True,True,0,0,True,18,15,24,15,,,,False,False,False,
118,2026-08-09T13:52:37.255407,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01006397232413292,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.7405953250021335,0.0643128832914584,0.8272473270727486,0.10843978963521851,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.11194270399452032,1.4399028301233372,0.18874979088327615,0.0,0.0,0.12277176613550471,,,,,,,,,,,True,0.009786788374185562,0.12277176613550471,True,True,True,True,True,19,True,True,True,0,0,True,19,15,24,15,,,,False,False,False,
119,2026-08-09T13:52:37.260999,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005906503647565842,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.9317992494477756,0.08706753628824164,0.8233821046036672,0.0895503591075735,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16819700125289216,1.5906089316820942,0.17299331651178926,0.0,0.0,0.12677373229676242,,,,,,,,,,,True,0.009509604424238205,0.12677373229676242,True,True,True,True,True,20,True,True,True,0,0,True,20,15,24,15,,,,False,False,False,
120,2026-08-09T13:52:37.266153,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0038873411249369383,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.401871234016149,0.053624583421731487,0.8086463150030816,0.13772910157477034,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.12879934435675613,1.9422643224990632,0.3308075671593292,0.0,0.0,0.1325817670768517,,,,,,,,,,,True,0.009509604424238205,0.1325817670768517,True,True,True,True,True,21,True,True,True,0,0,True,21,15,24,15,,,,False,False,False,
121,2026-08-09T13:52:37.273671,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0031466882210224867,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.9081509849116896,0.101015275164964,0.8384675478628635,0.060517176971828616,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2937676719621154,2.4383902251338756,0.1759930878146984,0.0,0.0,0.13277886223509952,,,,,,,,,,,True,0.008416066877543926,0.13277886223509952,True,True,True,True,True,22,True,True,True,0,0,True,22,15,24,15,,,,False,False,False,
122,2026-08-09T13:52:37.281287,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0038953223265707493,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.722064741825693,0.1118236560548534,0.8583566646068007,0.02981967933797843,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3043912314489596,2.336502412637274,0.08117109773845921,0.0,0.0,0.13131794955745446,,,,,,,,,,,True,0.0069280017632991076,0.13131794955745446,True,True,True,True,True,23,True,True,True,0,0,True,23,15,24,15,,,,False,False,False,
123,2026-08-09T13:52:37.287302,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0036709774285554886,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.8790197716097863,0.1123004496551204,0.8618694664837246,0.025830083860622733,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.21101476526264062,1.6194697680696966,0.048535238276448955,0.0,0.0,0.13157112267011611,,,,,,,,,,,True,0.006219988921657205,0.13157112267011611,True,True,True,True,True,24,True,True,True,0,0,True,24,15,24,15,,,,False,False,False,
124,2026-08-09T13:52:37.294518,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.003413672558963299,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.745735648099595,0.21726590609290988,0.7696602795292723,0.013073814377244853,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.37928883738305175,1.3436233869005496,0.022823423814993346,0.0,0.0,0.13183960256450206,,,,,,,,,,,True,0.0049009129870682955,0.13183960256450206,True,True,True,True,True,25,True,True,True,0,0,True,25,15,24,15,,,,False,False,False,
125,2026-08-09T13:52:37.300783,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0029434675816446543,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.0590461493421732,0.22301723106523683,0.7652914326738499,0.011691336259968774,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.23618553979659276,0.8104789448977958,0.012381664646784455,0.0,0.0,0.13279109151840102,,,,,,,,,,,True,0.003891331725753844,0.13279109151840102,True,True,True,True,True,26,True,True,True,0,0,True,26,15,24,15,,,,False,False,False,
126,2026-08-09T13:52:37.307660,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0030317124910652637,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.6860921992167206,0.5165528440829249,0.46299642017507386,0.020450735740543645,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.35440287680850574,0.31765823214738526,0.01403109025982958,0.0,0.0,0.1325607970149384,,,,,,,,,,,True,0.0037791592767462134,0.1325607970149384,True,True,True,True,True,27,True,True,True,0,0,True,27,15,24,15,,,,False,False,False,
127,2026-08-09T13:52:37.313974,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.002575851744040847,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.6256996633826301,0.5398751911145057,0.42177915007857186,0.03834565880532428,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3377997253489793,0.2639070722259742,0.023992865806676585,0.0,0.0,0.1715608880465529,,,,,,,,,,,True,0.0035423249937593937,0.1715608880465529,True,True,True,True,True,28,True,True,True,0,0,True,28,15,24,15,,,,False,False,False,
128,2026-08-09T13:52:37.315174,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.002575851744040847,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.4837084138369451,0.7243144281591489,0.22991704647838113,0.04576852536040261,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3503569831640758,0.11121280986613291,0.02213862080573634,0.0,0.0,0.2244372659264387,,,,,,,,,,,True,0.0032801803899928927,0.2244372659264387,True,True,True,True,True,29,True,True,True,0,0,True,29,15,24,15,,,,False,False,False,
129,2026-08-09T13:52:37.321738,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0030204381328076124,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5302612524975793,0.7210067044645403,0.22595175646021426,0.05304153907335966,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3823219181685191,0.1198134613846212,0.028125872943438983,0.0,0.0,0.25202025659500454,,,,,,,,,,,True,0.0030892003560438752,0.25202025659500454,True,True,True,True,True,30,True,True,True,0,0,True,30,15,24,15,,,,False,False,False,
130,2026-08-09T13:52:37.324933,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0022915645968168974,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5928479780507573,0.7295969266119474,0.2172852514723199,0.05311782191404601,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.43254006273393975,0.12881712199561518,0.03149079332020238,0.0,0.0,0.25883025881082783,,,,,,,,,,,True,0.003026075311936438,0.25883025881082783,True,True,True,True,True,31,True,True,True,0,0,True,31,15,24,15,,,,False,False,False,
131,2026-08-09T13:52:37.328304,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0016092131845653057,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5898871577860975,0.7330611602916208,0.21415326551470568,0.05278557419197805,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.43242336432780304,0.12632626112508122,0.031137532332213114,0.0,0.0,0.25532903801157625,,,,,,,,,,,True,0.0029819528572261333,0.25532903801157625,True,True,True,True,True,32,True,True,True,0,0,True,32,15,24,15,,,,False,False,False,
132,2026-08-09T13:52:37.336379,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.001071544480510056,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5372556513822532,0.7403634527538961,0.20734920627746622,0.052287340966776445,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3977644490689085,0.1113995328821933,0.028091669430151452,0.0,0.0,0.23794487520873514,,,,,,,,,,,True,0.0027596596628427505,0.23794487520873514,True,True,True,True,True,33,True,True,True,0,0,True,33,15,24,15,,,,False,False,False,
133,2026-08-09T13:52:37.342440,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0008642968605272472,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.4495266040955186,0.7388298518387362,0.20919735129509645,0.051972796863942856,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3321236743014622,0.09403977491346195,0.02336315487959445,0.0,0.0,0.20035081171840266,,,,,,,,,,,True,0.002575851744040847,0.20035081171840266,True,True,True,True,True,34,True,True,True,0,0,True,34,15,24,15,,,,False,False,False,
134,2026-08-09T13:52:37.346650,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.008504288271069527,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.6783488354155857,0.5928577615531829,0.3526892563177762,0.05445298212756672,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.40216437211669265,0.23924634628675248,0.03693811701114058,0.0,0.0,0.15798279839354748,,,,,,,,,,,True,0.002575851744040847,0.15798279839354748,True,True,True,True,True,35,True,True,True,0,0,True,35,15,24,15,,,,False,False,False,
135,2026-08-09T13:52:37.352671,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0026334268040955067,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5552606510046778,0.5658043381809792,0.31510283666755734,0.11909282514966243,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.31416888515964136,0.17496420622144856,0.06612755962258783,0.0,0.0,0.08893801563591468,,,,,,,,,,,True,0.002575851744040847,0.08893801563591468,True,True,True,True,True,36,True,True,True,0,0,True,36,15,24,15,,,,False,False,False,
136,2026-08-09T13:52:37.357033,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0020875688642263412,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.6506996896887213,0.7298476752025077,0.21052476173553175,0.059627563060423786,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4749116557743064,0.13698839713310249,0.03879963678031242,0.0,0.0,0.07665202296662027,,,,,,,,,,,True,0.002433708170428872,0.07665202296662027,False,True,True,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
137,2026-08-09T13:52:37.361522,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0021075946278870106,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.29241557830902487,0.6187414372119974,0.29996485324009675,0.08129370954448609,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.18092963518610342,0.08771439603258467,0.023771547089336792,0.0,0.0,0.0648117235161657,,,,,,,,,,,True,0.002199579612351954,0.0648117235161657,False,True,True,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
138,2026-08-09T13:52:37.366866,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0027524055913090706,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.24307391285184057,0.670849952157841,0.2453517675878404,0.08379828025020458,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16306612280747648,0.05963861417269176,0.020369175870672343,0.0,0.0,0.06391351029377737,,,,,,,,,,,True,0.002199579612351954,0.06391351029377737,False,True,True,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
139,2026-08-09T13:52:37.373423,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005774891469627619,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.2614527852745179,0.6728318454789589,0.2504536541268285,0.07671450039038785,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.17591376002186784,0.06548180545364006,0.020057219798009993,0.0,0.0,0.06275488843317376,,,,,,,,,,,True,0.002199579612351954,0.06275488843317376,False,True,True,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
140,2026-08-09T13:52:37.378843,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007041702512651682,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.30891242297276106,0.5446576298855951,0.40876004805066696,0.04658232206050077,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1682515081385605,0.12627105685779377,0.014389857975406794,0.0,0.0,0.07179994313617884,,,,,,,,,,,True,0.0023705107159912586,0.07179994313617884,False,True,True,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
141,2026-08-09T13:52:37.386732,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.004682871513068676,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.34666268369070724,0.614255950619891,0.3374278884006041,0.048316160976620295,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.21293961631487798,0.11697365734504189,0.016749410029787415,0.0,0.0,0.06861621042284462,,,,,,,,,,,True,0.0026929161977022886,0.06861621042284462,True,True,True,True,True,1,True,True,True,0,0,True,1,15,24,15,,,,False,False,False,
142,2026-08-09T13:52:37.394935,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.003946677315980196,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.2537250619709197,0.7412207789870716,0.19676321706318967,0.06201600394579748,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.18806628808262812,0.04992375944295532,0.015735014444336268,0.0,0.0,0.06873087081481172,,,,,,,,,,,True,0.0033495414536446333,0.06873087081481172,True,True,True,True,True,2,True,True,True,0,0,True,2,15,24,15,,,,False,False,False,
143,2026-08-09T13:52:37.404950,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00430162763223052,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.2421591155921419,0.6829133799572629,0.2195818114912425,0.09750480854736507,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16537370011649113,0.053173737270839704,0.02361167820381104,0.0,0.0,0.06325047549157688,,,,,,,,,,,True,0.004124152474105358,0.06325047549157688,True,True,True,True,True,3,True,True,True,0,0,True,3,15,24,15,,,,False,False,False,
144,2026-08-09T13:52:37.406247,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00430162763223052,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.24857638414989505,0.6809971971957397,0.23696544185493337,0.08203736094530396,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16927982089513002,0.05890401270478154,0.020392550548983476,0.0,0.0,0.06171607667993384,,,,,,,,,,,True,0.004124152474105358,0.06171607667993384,True,True,True,True,True,4,True,True,True,0,0,True,4,15,24,15,,,,False,False,False,
145,2026-08-09T13:52:37.414080,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.006119738332927227,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.45041201557185584,0.7417860456159084,0.22889916436955143,0.029314790012320006,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3341093479289379,0.10309893398640319,0.013203733655514763,0.0,0.0,0.05962298566191588,,,,,,,,,,,True,0.00430162763223052,0.05962298566191588,True,True,True,True,True,5,True,True,True,0,0,True,5,15,24,15,,,,False,False,False,
146,2026-08-09T13:52:37.419385,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007496482692658901,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.9249162703560151,0.757531704909441,0.2187305785219266,0.023737716567551335,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7006533991812736,0.20230747089931383,0.02195540027442777,0.0,0.0,0.0628990685411616,,,,,,,,,,,True,0.004492249572649598,0.0628990685411616,True,True,True,True,True,6,True,True,True,0,0,True,6,15,24,15,,,,False,False,False,
147,2026-08-09T13:52:37.425723,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007149941753596067,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.9943497503843185,0.3241793162402981,0.662499182995256,0.013321500763440155,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3223476221832995,0.6587558972411478,0.013246230958871227,0.0,0.0,0.12221696287975992,,,,,,,,,,,True,0.005228881491348147,0.12221696287975992,True,True,True,True,True,7,True,True,True,0,0,True,7,15,24,15,,,,False,False,False,
148,2026-08-09T13:52:37.431047,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005039675161242485,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.43903973006938213,0.7120467957052211,0.27331865728026916,0.014634547012232144,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.31261683298318876,0.11999774951525533,0.006425147569938083,0.0,0.0,0.12376667523109859,,,,,,,,,,,True,0.005407283315435052,0.12376667523109859,True,True,True,True,True,8,True,True,True,0,0,True,8,15,24,15,,,,False,False,False,
149,2026-08-09T13:52:37.441403,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0037768648471683264,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.23298094086696905,0.665277490905895,0.2826473073645914,0.05207520172522149,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.15499697576887186,0.0658514356033179,0.012132529493779312,0.0,0.0,0.1236311578303709,,,,,,,,,,,True,0.0048612733371555805,0.1236311578303709,True,True,True,True,True,9,True,True,True,0,0,True,9,15,24,15,,,,False,False,False,
150,2026-08-09T13:52:37.447174,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0030973993707448244,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.22450143552447582,0.6273910755654818,0.29652716513117583,0.07608175929888822,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.14085019709969554,0.06657077424395226,0.01708046417982804,0.0,0.0,0.11922988076037559,,,,,,,,,,,True,0.004492249572649598,0.11922988076037559,True,True,True,True,True,10,True,True,True,0,0,True,10,15,24,15,,,,False,False,False,
151,2026-08-09T13:52:37.454699,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0017560765845701098,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.2853277594627232,0.6239271584047632,0.3333311806333794,0.04274166095835255,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.17802373817557468,0.09510863892918642,0.012195382356962084,0.0,0.0,0.11893627623698265,,,,,,,,,,,True,0.00430162763223052,0.11893627623698265,True,True,True,True,True,11,True,True,True,0,0,True,11,15,24,15,,,,False,False,False,
