frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
233,2026-08-06T22:48:44.754655,shadow,silero,False,0.009708458557724953,True,False,True,False,1,0.3333333333333333,0.00014289664800548263,0.1022964509394572,3.7695526986665704,0.0,0.0,1497.455398037448,0.0014302765165057302,0.0004603305828154668,0.00010299848884259888,0.0,0.0
234,2026-08-06T22:48:44.765717,shadow,silero,False,0.00921438354998827,True,False,True,False,1,0.3333333333333333,0.00019180516173124455,0.11064718162839249,3.842499384727222,0.0,0.0,1514.882096037715,0.0027845644540737133,0.0008097903165362853,0.0002543375001975376,0.0,0.0
235,2026-08-06T22:48:44.778543,shadow,silero,False,0.00840040110051632,True,False,True,False,1,0.3333333333333333,0.000301992582970719,0.10647181628392484,3.8388158481670516,0.0,0.0,1503.5533100528057,0.007256820887025389,0.0019426311037708326,0.0004989423278083742,0.0,0.0
236,2026-08-06T22:48:44.791257,shadow,silero,False,0.008246847428381443,True,False,True,False,1,0.3333333333333333,0.00028788257654617527,0.09812108559498957,3.9080253837307777,0.0,0.0,1509.3423978368974,0.006447596600533677,0.001856185986115661,0.0004646693836558761,0.0,0.0
237,2026-08-06T22:48:44.801472,shadow,silero,False,0.007669677026569843,True,False,True,False,1,0.3333333333333333,0.0003188973473115861,0.10438413361169102,3.807787557614991,0.0,0.0,1514.1595247723958,0.008112873628096073,0.0021123808841771825,0.000593505118968261,0.0,0.0
238,2026-08-06T22:48:44.810783,shadow,silero,False,0.00743244169279933,True,False,True,False,1,0.3333333333333333,0.0003273491369055148,0.11899791231732777,3.8996973848016845,0.0,0.0,1503.1890296410268,0.008212587319726721,0.002532921130165935,0.0006026783793096994,0.0,0.0
239,2026-08-06T22:48:44.817932,shadow,silero,False,0.0062976679764688015,True,False,True,False,1,0.3333333333333333,0.0003384685415679075,0.10438413361169102,3.834736051321673,0.0,0.0,1504.31428488833,0.008789725197923454,0.0027102888844190527,0.000652673268095367,0.0,0.0
240,2026-08-06T22:48:44.819569,shadow,silero,False,0.0062976679764688015,True,False,True,False,1,0.3333333333333333,0.0003166743556706974,0.14613778705636743,3.938685404511722,0.0,0.0,1529.2656580448509,0.007575875143766458,0.00246669826987913,0.0006184320515063721,0.0,0.0
241,2026-08-06T22:48:44.826240,shadow,silero,False,0.005538669880479574,True,False,True,False,1,0.3333333333333333,0.000269505219490739,0.1524008350730689,3.8265119576616664,0.0,0.0,1506.5794075673994,0.005514527029620834,0.0017303094861237552,0.00041751529627812435,0.0,0.0
242,2026-08-06T22:48:44.834200,shadow,silero,False,0.004976002499461174,True,False,True,False,1,0.3333333333333333,0.0003898722781993332,0.17536534446764093,4.263776434968266,0.0,0.0,1898.5871407929674,0.0063463433323435025,0.005646662673181132,0.004806540531945384,0.0,0.0
243,2026-08-06T22:48:44.846040,shadow,silero,False,0.003881639800965786,True,False,True,False,1,0.3333333333333333,0.0002922184111275841,0.11899791231732777,3.831248520052747,0.0,0.0,1508.9295201898792,0.0066768935226165374,0.0020335491778342156,0.0004554257122798322,0.0,0.0
244,2026-08-06T22:48:44.853946,shadow,silero,False,0.009330027736723423,True,False,True,False,1,0.3333333333333333,0.0021904272536929846,0.16701461377870563,3.3921461518432934,0.0,0.0,1839.8291107509476,0.0815808649503489,0.4444611834206276,0.025187509540386822,0.0,0.0
245,2026-08-06T22:48:44.863073,shadow,silero,False,0.041616372764110565,True,False,True,False,1,0.3333333333333333,0.003949319911211225,0.24217118997912318,3.52856056272685,0.0,0.0,1974.035531495499,0.08862303181708603,1.2903044044194327,0.41493132793887433,0.0,0.0
246,2026-08-06T22:48:44.871551,shadow,silero,False,0.05481340363621712,True,False,True,False,1,0.3333333333333333,0.00485560114620443,0.2881002087682672,3.494637663623693,0.0,0.0,2226.305915493359,0.1265398498286665,1.2225756015562002,1.3608142519654025,0.0,0.0
247,2026-08-06T22:48:44.879978,shadow,silero,False,0.10601691901683807,True,False,True,False,1,0.3333333333333333,0.002521604589845496,0.2818371607515658,3.6690674374323478,0.0,0.0,2091.4113982268395,0.1449902195137548,0.28895797768415704,0.29507785180416113,0.0,0.0
248,2026-08-06T22:48:44.888690,shadow,silero,False,0.13397783041000366,True,False,True,False,1,0.3333333333333333,0.0025748908956738504,0.23799582463465555,3.7947312795903496,0.0,0.0,1959.121348531041,0.2730036590145591,0.28800484750415034,0.1949735520234107,0.0,0.0
249,2026-08-06T22:48:44.902319,shadow,silero,False,0.11084675788879395,True,False,True,False,2,0.6666666666666666,0.006275910529921782,0.2567849686847599,3.592269704948052,0.0,0.0,2151.667351162936,0.426632093877743,2.497643306603511,1.5948748367845085,0.0,0.0
250,2026-08-06T22:48:44.910433,shadow,silero,False,0.09058781713247299,True,False,True,False,2,0.6666666666666666,0.007199067799033949,0.24217118997912318,3.6770498381345815,0.0,0.0,2052.068254332784,0.23800703935270828,4.340879639804339,1.3798637557482065,0.0,0.0
251,2026-08-06T22:48:44.921207,shadow,silero,False,0.0953092873096466,True,False,True,False,2,0.6666666666666666,0.006686576818258634,0.2254697286012526,3.5365551673621316,0.0,0.0,1982.170634342083,0.2929197396791549,3.8563430874737668,0.988874235950043,0.0,0.0
252,2026-08-06T22:48:44.926518,shadow,silero,False,0.0873328447341919,True,False,True,False,2,0.6666666666666666,0.005286807318960062,0.17954070981210857,3.3262763406056064,0.0,0.0,1866.7988908658394,0.11571061870123353,2.824719192297805,0.27158079555311215,0.0,0.0
253,2026-08-06T22:48:44.933638,shadow,silero,False,0.07880356907844543,True,False,True,False,1,0.3333333333333333,0.004415343120732611,0.19832985386221294,3.418880295929425,0.0,0.0,1871.3953951041362,0.1131936805195829,1.9411260531448535,0.1719583350818844,0.0,0.0
254,2026-08-06T22:48:44.938406,shadow,silero,False,0.07221014052629471,True,False,True,False,2,0.6666666666666666,0.005082482431968324,0.16910229645093947,3.1456087002164614,0.0,0.0,1643.8521342596978,0.159526542030392,2.6978062200163975,0.10656541923861784,0.0,0.0
255,2026-08-06T22:48:44.943722,shadow,silero,False,0.0688144639134407,True,False,True,False,1,0.3333333333333333,0.004123742084945501,0.1649269311064718,3.267336193884661,0.0,0.0,1624.4394982400795,0.23794979628243762,1.6375171374478017,0.07307193494399103,0.0,0.0
256,2026-08-06T22:48:44.944877,shadow,silero,False,0.0688144639134407,True,False,True,False,1,0.3333333333333333,0.0028796916004880757,0.17745302713987474,3.5893717476053055,0.0,0.0,1692.1182154940514,0.1163200882318777,0.7886371906405751,0.04258293927676304,0.0,0.0
257,2026-08-06T22:48:44.950817,shadow,silero,False,0.05763554200530052,True,False,True,False,1,0.3333333333333333,0.0037905835728202185,0.1544885177453027,2.999106121427506,0.0,0.0,1492.3675837049263,0.202132359845375,1.4094922897775115,0.036510033052629245,0.0,0.0
258,2026-08-06T22:48:44.961624,shadow,silero,False,0.04962228238582611,True,False,True,False,1,0.3333333333333333,0.0029275290403954503,0.13569937369519833,2.7253762614269537,0.0,0.0,1426.2459008167612,0.09528024830485798,0.8755619311815654,0.009939032639994402,0.0,0.0
259,2026-08-06T22:48:44.973098,shadow,silero,False,0.0441574826836586,True,False,True,False,1,0.3333333333333333,0.002299274520133204,0.14822546972860126,2.9972273887515968,0.0,0.0,1496.713494164541,0.04367990835889635,0.557921036530946,0.003869360924158854,0.0,0.0
260,2026-08-06T22:48:44.983205,shadow,silero,False,0.03614206984639168,True,False,True,False,1,0.3333333333333333,0.001894171413325988,0.16075156576200417,2.749083351211109,0.0,0.0,1360.5081148344814,0.04995642491117819,0.3588923720703295,0.0019851716727806285,0.0,0.0
261,2026-08-06T22:48:44.992191,shadow,silero,False,0.028031382709741592,True,False,True,False,1,0.3333333333333333,0.0016627147154738898,0.15031315240083507,2.641341214911214,0.0,0.0,1428.2406387450897,0.031790146266312776,0.2849970061757175,0.0009499602385382,0.0,0.0
262,2026-08-06T22:48:45.002301,shadow,silero,False,0.022604908794164658,True,False,True,False,1,0.3333333333333333,0.0012310717487024271,0.15657620041753653,2.526697134624794,0.0,0.0,1425.8962861978496,0.0165141515784881,0.15704437937713106,0.00046360209183603956,0.0,0.0
263,2026-08-06T22:48:45.009979,shadow,silero,False,0.019898589700460434,True,False,True,False,1,0.3333333333333333,0.0009417553193235194,0.15031315240083507,2.74447487180504,0.0,0.0,1439.8021130101552,0.01651713485139096,0.08492592070338527,0.0004551764008863205,0.0,0.0
264,2026-08-06T22:48:45.018330,shadow,silero,False,0.017332682386040688,True,False,True,False,1,0.3333333333333333,0.0004911126438913,0.13569937369519833,3.249220457314693,0.0,0.0,1405.760787873946,0.009844954850742792,0.017475725386531225,0.0001710137818849386,0.0,0.0
265,2026-08-06T22:48:45.030210,shadow,silero,False,0.014821904711425304,True,False,True,False,1,0.3333333333333333,0.0003512982168325083,0.12526096033402923,3.0120790588626765,0.0,0.0,1291.554080252587,0.004426732324257213,0.009509405830689231,7.488470495732323e-05,0.0,0.0
266,2026-08-06T22:48:45.039757,shadow,silero,False,0.014020946808159351,True,False,True,False,1,0.3333333333333333,0.00027119755855513486,0.12943632567849686,2.9850641711725685,0.0,0.0,1507.3107260411196,0.002588445730418089,0.005529040809414489,0.00011638620067994848,0.0,0.0
267,2026-08-06T22:48:45.048223,shadow,silero,False,0.01155824214220047,True,False,True,False,1,0.3333333333333333,0.00027053394925992787,0.12108559498956159,2.885109013233274,0.0,0.0,1457.4597479743104,0.0025905888208769723,0.005485408194665825,0.0001443386762617593,0.0,0.0
268,2026-08-06T22:48:45.055896,shadow,silero,False,0.009472769685089588,True,False,True,False,1,0.3333333333333333,0.0001623170054755731,0.12317327766179541,3.601590187165106,0.0,0.0,1568.5193184823484,0.0013645264243198224,0.0012812309739560351,0.00011796034640652609,0.0,0.0
269,2026-08-06T22:48:45.065643,shadow,silero,False,0.008060874417424202,True,False,True,False,1,0.3333333333333333,0.00020744700558038593,0.11899791231732777,3.7256965555073145,0.0,0.0,1463.1428853155135,0.003225764269719441,0.0009832261383581789,0.0001915757033452993,0.0,0.0
270,2026-08-06T22:48:45.072509,shadow,silero,False,0.007399784401059151,True,False,True,False,1,0.3333333333333333,0.00023500851326380828,0.09394572025052192,3.8902801243874268,0.0,0.0,1529.1698210410461,0.00413299227148062,0.0013031211762446783,0.00030921097087721703,0.0,0.0
271,2026-08-06T22:48:45.080509,shadow,silero,False,0.00593775836750865,True,False,True,False,1,0.3333333333333333,0.0002658772765423895,0.1732776617954071,3.862440663940086,0.0,0.0,1511.805710584994,0.0051413302769005185,0.0019150763002871724,0.0004058196179830356,0.0,0.0
272,2026-08-06T22:48:45.082264,shadow,silero,False,0.00593775836750865,True,False,True,False,1,0.3333333333333333,0.0002997193537713219,0.11899791231732777,3.963410352163572,0.0,0.0,1513.1716319670682,0.006449871910436266,0.002572196836575808,0.00044482345470141005,0.0,0.0
273,2026-08-06T22:48:45.096338,shadow,silero,False,0.004899157676845789,True,False,True,False,1,0.3333333333333333,0.00023794141461852742,0.0918580375782881,3.782557902825177,0.0,0.0,1501.017765577492,0.004277157517265442,0.0013433431893156182,0.0002860205945969584,0.0,0.0
274,2026-08-06T22:48:45.111510,shadow,silero,False,0.004077752586454153,True,False,True,False,1,0.3333333333333333,0.00023048363034709093,0.13569937369519833,3.8578439539869525,0.0,0.0,1517.9782329480036,0.0037930852818497188,0.001382833509781225,0.00027299965381533136,0.0,0.0
275,2026-08-06T22:48:45.123053,shadow,silero,False,0.0034264337737113237,True,False,True,False,1,0.3333333333333333,0.00027231525799479645,0.11691022964509394,3.8075450907084507,0.0,0.0,1482.6771954480437,0.0057711596201617706,0.00161266637386656,0.00035501011922987793,0.0,0.0
276,2026-08-06T22:48:45.138921,shadow,silero,False,0.003172254655510187,True,False,True,False,1,0.3333333333333333,0.00032330735861005165,0.08768267223382047,3.787514392211183,0.0,0.0,1490.157782019837,0.008346636850400735,0.002206741926803447,0.0005418970832901941,0.0,0.0
277,2026-08-06T22:48:45.146688,shadow,silero,False,0.002683062106370926,True,False,True,False,1,0.3333333333333333,0.0002706705303732154,0.0918580375782881,3.793845913748044,0.0,0.0,1525.4502324463717,0.005877305209597016,0.0015697916914764586,0.0004032561752391203,0.0,0.0
278,2026-08-06T22:48:45.154570,shadow,silero,False,0.0025753104127943516,True,False,True,False,1,0.3333333333333333,0.00030249089707716807,0.0918580375782881,3.747098471423292,0.0,0.0,1482.4332806160924,0.007357634214161567,0.0018766280255125781,0.000457990716338458,0.0,0.0
279,2026-08-06T22:48:45.165252,shadow,silero,False,0.0023972131311893463,True,False,True,False,1,0.3333333333333333,0.00034473727011510635,0.11482254697286012,3.908859045427279,0.0,0.0,1506.6062142997068,0.00922116447825101,0.0027614297723559922,0.0007028168159124709,0.0,0.0
280,2026-08-06T22:48:45.174763,shadow,silero,False,0.0021808354649692774,True,False,True,False,1,0.3333333333333333,0.0003396150224387505,0.09394572025052192,3.851271952135424,0.0,0.0,1503.0209783423509,0.009005628805161868,0.002560733885816512,0.0006605776132086903,0.0,0.0
281,2026-08-06T22:48:45.179037,shadow,silero,False,0.0019323915475979447,True,False,True,False,1,0.3333333333333333,0.0004202575052675571,0.1022964509394572,3.8622032106774102,0.0,0.0,1492.2430820326376,0.013563604332719236,0.003986866679889746,0.0009536928597835518,0.0,0.0
282,2026-08-06T22:48:45.187931,shadow,silero,False,0.002093494636937976,True,False,True,False,1,0.3333333333333333,0.0004070179622246824,0.10438413361169102,3.8255375482498244,0.0,0.0,1497.9710923279008,0.013157871594687419,0.003640035138023312,0.0008879085443609736,0.0,0.0
283,2026-08-06T22:48:45.192787,shadow,silero,False,0.001950911246240139,True,False,True,False,1,0.3333333333333333,0.0005175211126787811,0.09394572025052192,3.8603186020677067,0.0,0.0,1501.162871965543,0.02144514084655052,0.006016394947985095,0.0014652310285639717,0.0,0.0
284,2026-08-06T22:48:45.198118,shadow,silero,False,0.0019667719025164843,True,False,True,False,1,0.3333333333333333,0.0005658337685076581,0.081419624217119,3.9033527369782823,0.0,0.0,1496.8391801753357,0.024884189806750633,0.0074754799773360196,0.0017990123349166207,0.0,0.0
285,2026-08-06T22:48:45.203282,shadow,silero,False,0.0018120730528607965,True,False,True,False,1,0.3333333333333333,0.0006186948755703428,0.08977035490605428,3.883119745796112,0.0,0.0,1492.4105650926463,0.03023842057593935,0.008746730718870542,0.0021177065377608988,0.0,0.0
286,2026-08-06T22:48:45.210207,shadow,silero,False,0.0017520856345072389,True,False,True,False,1,0.3333333333333333,0.0006635703992991914,0.10647181628392484,3.910853925936661,0.0,0.0,1499.0379238753244,0.03421475027947933,0.01021438096549497,0.0024475115785648743,0.0,0.0
287,2026-08-06T22:48:45.217060,shadow,silero,False,0.0016879434697329998,True,False,True,False,1,0.3333333333333333,0.0007114834974596013,0.14822546972860126,3.884575336377785,0.0,0.0,1491.6867568996174,0.03981874801572322,0.011357660028642719,0.002873075622984841,0.0,0.0
288,2026-08-06T22:48:45.219575,shadow,silero,False,0.0016879434697329998,True,False,True,False,1,0.3333333333333333,0.0007199606793274877,0.11899791231732777,3.909449092276517,0.0,0.0,1496.9321745764548,0.04024620671900053,0.011821915199730897,0.002867770791819902,0.0,0.0
289,2026-08-06T22:48:45.231174,shadow,silero,False,0.0015837544342502952,True,False,True,False,1,0.3333333333333333,0.0007262733146822834,0.10855949895615867,3.8934324777830267,0.0,0.0,1501.613933550409,0.041480552007092886,0.01201322083488581,0.0030419900855643586,0.0,0.0
290,2026-08-06T22:48:45.239129,shadow,silero,False,0.0016507264226675034,True,False,True,False,1,0.3333333333333333,0.0007583626235648924,0.10855949895615867,3.896479695567362,0.0,0.0,1494.5074219715432,0.04523997976790307,0.012984198289782834,0.0031457867939028213,0.0,0.0
291,2026-08-06T22:48:45.245342,shadow,silero,False,0.0015310628805309534,True,False,True,False,1,0.3333333333333333,0.000794398771891557,0.12317327766179541,3.8900772584827377,0.0,0.0,1493.9142897291783,0.04925000916403903,0.013945663722295597,0.0036231508274473558,0.0,0.0
292,2026-08-06T22:48:45.251760,shadow,silero,False,0.0014953698264434934,True,False,True,False,1,0.3333333333333333,0.0007270370357256488,0.1440501043841336,3.9397586662219783,0.0,0.0,1494.2345124200651,0.040774890723995774,0.012389005466528574,0.0029385797337162243,0.0,0.0
293,2026-08-06T22:48:45.261535,shadow,silero,False,0.0014734194846823812,True,False,True,False,1,0.3333333333333333,0.0008155830283753608,0.1127348643006263,3.8945581922206975,0.0,0.0,1500.078677705434,0.05253471286276512,0.014750065552244009,0.0039358721564772044,0.0,0.0
294,2026-08-06T22:48:45.271463,shadow,silero,False,0.001310361665673554,True,False,True,False,1,0.3333333333333333,0.0007820571206266357,0.10855949895615867,3.874296121618289,0.0,0.0,1492.3999436102617,0.048353626884447214,0.0136202793862533,0.0033323128723268605,0.0,0.0
295,2026-08-06T22:48:45.281853,shadow,silero,False,0.0013176981592550874,True,False,True,False,1,0.3333333333333333,0.0008093607758015755,0.08559498956158663,3.8909867794512802,0.0,0.0,1498.9045250527852,0.05101475498245088,0.014990845795368796,0.0037514813116611705,0.0,0.0
296,2026-08-06T22:48:45.291315,shadow,silero,False,0.001562681165523827,True,False,True,False,1,0.3333333333333333,0.0010775543127751485,0.1544885177453027,4.008848467345697,0.0,0.0,1642.2325810674433,0.061270628452653964,0.061012955795007595,0.007258762479387307,0.0,0.0
297,2026-08-06T22:48:45.298650,shadow,silero,False,0.010387981310486794,True,False,True,False,1,0.3333333333333333,0.003144071473574297,0.18997912317327767,3.5281502851961744,0.0,0.0,1758.7186930479536,0.07913519849387529,0.9369328076043772,0.10953233870721664,0.0,0.0
298,2026-08-06T22:48:45.306300,shadow,silero,False,0.010252655483782291,True,False,True,False,2,0.6666666666666666,0.005287355525169586,0.17536534446764093,3.2416056953755263,0.0,0.0,1820.0202033845,0.24162100583521856,2.790141315694083,0.1739204388978791,0.0,0.0
299,2026-08-06T22:48:45.317067,shadow,silero,False,0.007503351662307978,True,False,True,False,2,0.6666666666666666,0.0064791152529163195,0.16075156576200417,3.0910563624008316,0.0,0.0,1682.5977293450599,0.3612601667705298,4.346423458958788,0.10540812423523736,0.0,0.0
300,2026-08-06T22:48:45.326840,shadow,silero,False,0.007328832987695932,True,False,True,False,1,0.3333333333333333,0.004111324416083957,0.13778705636743216,2.857070649721246,0.0,0.0,1396.5131555177284,0.6263189922711953,1.2856514936047452,0.025654186801335875,0.0,0.0
301,2026-08-06T22:48:45.336424,shadow,silero,False,0.006619840860366821,True,False,True,False,1,0.3333333333333333,0.004002836863088211,0.1336116910229645,2.790881942921682,0.0,0.0,1303.9254057898831,1.1557499366883754,0.66601996275255,0.0163345917279228,0.0,0.0
302,2026-08-06T22:48:45.347621,shadow,silero,False,0.007422345224767923,True,False,True,False,2,0.6666666666666666,0.005032830074578802,0.1524008350730689,3.0038705090085434,0.0,0.0,1639.0993650616856,0.5638168403008765,2.281151709485785,0.06263894437395912,0.0,0.0
303,2026-08-06T22:48:45.355479,shadow,silero,False,0.005583442747592926,True,False,True,False,2,0.6666666666666666,0.005825128185245436,0.1732776617954071,3.2047746650343725,0.0,0.0,1797.975209019035,0.19434965446255736,3.538313321792806,0.15995539150225585,0.0,0.0
304,2026-08-06T22:48:45.356902,shadow,silero,False,0.005583442747592926,True,False,True,False,2,0.6666666666666666,0.005361559838208655,0.21920668058455114,3.7890057984744705,0.0,0.0,1878.1233624554295,0.16806904662819117,2.7468281895173394,0.38668565134387917,0.0,0.0
305,2026-08-06T22:48:45.364438,shadow,silero,False,0.0034259683452546597,True,False,True,False,2,0.6666666666666666,0.00578487777048441,0.22964509394572025,3.7916698454540514,0.0,0.0,1861.9313403852498,0.2196550492689677,3.300469826675528,0.3308702453189159,0.0,0.0
306,2026-08-06T22:48:45.372576,shadow,silero,False,0.0036530750803649426,True,True,True,False,2,0.6666666666666666,0.005716880524607545,0.23173277661795408,3.5844963800949006,0.0,0.0,1903.3619749937197,0.1616493266836381,3.254052685519921,0.3405283295313411,0.0,0.0
307,2026-08-06T22:48:45.383936,shadow,silero,False,0.0031557234469801188,True,True,True,False,1,0.3333333333333333,0.00491055203859684,0.2359081419624217,3.570546239293904,0.0,0.0,1944.395337157486,0.10591973719696338,2.271763736284166,0.39413825852839945,0.0,0.0
308,2026-08-06T22:48:45.399326,shadow,silero,False,0.0032155518420040607,True,False,True,False,1,0.3333333333333333,0.004069013017216792,0.2630480167014614,3.7342382743797873,0.0,0.0,2051.364616390331,0.12022991052494057,1.397585376949509,0.38429047698453633,0.0,0.0
309,2026-08-06T22:48:45.406161,shadow,silero,False,0.004071923904120922,True,False,True,False,0,0.0,0.0029153761565470313,0.31315240083507306,3.4685032031756524,0.0,0.0,2380.705585565684,0.08683713009567323,0.20341874170347926,0.6820747647936176,0.0,0.0
310,2026-08-06T22:48:45.411492,shadow,silero,False,0.00854799896478653,True,False,True,False,0,0.0,0.0014166269696735483,0.30062630480167013,3.743779002653126,0.0,0.0,2388.6108109900906,0.03198607589574916,0.026168476909385598,0.16646853336435993,0.0,0.0
311,2026-08-06T22:48:45.417848,shadow,silero,False,0.01569201610982418,True,False,True,False,1,0.3333333333333333,0.0011564110546784388,0.29227557411273486,4.017229092539091,0.0,0.0,2169.6213733581844,0.04342918279179363,0.023692549041713064,0.07617932305558053,0.0,0.0
312,2026-08-06T22:48:45.429374,shadow,silero,False,0.017924796789884567,True,False,True,False,0,0.0,0.00288725717694863,0.33820459290187893,3.109778869951291,0.0,0.0,2408.0921026244764,0.07023642160020287,0.056000765634400713,0.8225877438239564,0.0,0.0
313,2026-08-06T22:48:45.439751,shadow,silero,False,0.013259267434477806,True,False,True,False,0,0.0,0.004265229757598343,0.3298538622129436,3.5050787348307857,0.0,0.0,2415.995326439973,0.15265865731758724,0.2921248696517684,1.6317860581569374,0.0,0.0
314,2026-08-06T22:48:45.450535,shadow,silero,False,0.008209560997784138,True,False,True,False,0,0.0,0.004191218086187748,0.325678496868476,3.902204501440228,0.0,0.0,2292.781772739734,0.17224660669458625,0.7100372446079377,1.1261011039303552,0.0,0.0
315,2026-08-06T22:48:45.460546,shadow,silero,False,0.011542323976755142,True,False,True,False,1,0.3333333333333333,0.003732820521721215,0.24008350730688935,3.9360519467845907,0.0,0.0,2040.9407960688623,0.2378023243701642,0.958356959327184,0.3990225211232722,0.0,0.0
316,2026-08-06T22:48:45.476351,shadow,silero,False,0.0110446996986866,True,False,True,False,1,0.3333333333333333,0.003450413617814599,0.2150313152400835,3.8037367217998135,0.0,0.0,1930.2692781537212,0.1632760018004343,0.9532994149965811,0.25045529079980233,0.0,0.0
317,2026-08-06T22:48:45.492220,shadow,silero,False,0.007901315577328205,True,False,True,False,1,0.3333333333333333,0.003743096110452699,0.23382045929018788,3.3046063668212406,0.0,0.0,1907.7118965539319,0.19217054705230566,1.1570069417892952,0.262864913481172,0.0,0.0
318,2026-08-06T22:48:45.506511,shadow,silero,False,0.009578452445566654,True,False,True,False,1,0.3333333333333333,0.003052965638451163,0.1941544885177453,3.591607455818333,0.0,0.0,1872.3480003969075,0.20590709330335266,0.7512602694630232,0.11282850093631043,0.0,0.0
319,2026-08-06T22:48:45.519385,shadow,silero,False,0.00910693034529686,True,False,True,False,1,0.3333333333333333,0.0029812327089775905,0.20041753653444677,3.2715450361907075,0.0,0.0,1772.1843152697854,0.11522230704618544,0.8293471379969714,0.07769575001874385,0.0,0.0
320,2026-08-06T22:48:45.522113,shadow,silero,False,0.00910693034529686,True,False,True,False,1,0.3333333333333333,0.002422626641482209,0.162839248434238,3.5470221857436512,0.0,0.0,1777.1147994003002,0.08833463140682954,0.5442218086893185,0.04052378389559388,0.0,0.0
321,2026-08-06T22:48:45.532622,shadow,silero,False,0.007480096071958542,True,False,True,False,1,0.3333333333333333,0.0017531182319623496,0.16910229645093947,3.217911632183105,0.0,0.0,1564.9712096127207,0.0629872631328168,0.2786943712842938,0.00989797077970193,0.0,0.0
322,2026-08-06T22:48:45.542344,shadow,silero,False,0.007191299460828304,True,False,True,False,1,0.3333333333333333,0.0013358063029893729,0.1524008350730689,3.3096455294215295,0.0,0.0,1509.9284673327566,0.04025684806882704,0.16157685414375858,0.002909155921391118,0.0,0.0
323,2026-08-06T22:48:45.550746,shadow,silero,False,0.0058153895661234856,True,False,True,False,1,0.3333333333333333,0.00120087987929234,0.1524008350730689,3.2368518387813143,0.0,0.0,1576.0647727160328,0.029521789850249912,0.1332703848747356,0.0017589412262010988,0.0,0.0
324,2026-08-06T22:48:45.558475,shadow,silero,False,0.006498590111732483,True,False,True,False,1,0.3333333333333333,0.0008808023748238867,0.1419624217118998,3.3809134914792853,0.0,0.0,1363.2840024755365,0.026104873556172567,0.061413325591178,0.0009205891625161923,0.0,0.0
325,2026-08-06T22:48:45.564650,shadow,silero,False,0.005503983702510595,True,False,True,False,1,0.3333333333333333,0.0006882208319033611,0.15031315240083507,3.3394922645608545,0.0,0.0,1361.4503772018468,0.01858100983871793,0.03442039578854751,0.0005311781948405185,0.0,0.0
326,2026-08-06T22:48:45.574148,shadow,silero,False,0.003111401805654168,True,False,True,False,1,0.3333333333333333,0.00038107196563924963,0.12317327766179541,3.433122934651326,0.0,0.0,1400.4396503481619,0.007241121834093631,0.007904769875461255,0.0004075647487417481,0.0,0.0
327,2026-08-06T22:48:45.581057,shadow,silero,False,0.0045042987912893295,True,False,True,False,1,0.3333333333333333,0.0003978116643239122,0.15031315240083507,4.077332022769768,0.0,0.0,1670.4152509658757,0.008911788046950428,0.005557723441310063,0.0028926069405174207,0.0,0.0
328,2026-08-06T22:48:45.587840,shadow,silero,False,0.0032855398021638393,True,False,True,False,1,0.3333333333333333,0.0003549675464430946,0.13987473903966596,3.851162128104922,0.0,0.0,1514.9755895575156,0.00933937642011039,0.003330042930318917,0.0007121829274938233,0.0,0.0
329,2026-08-06T22:48:45.594870,shadow,silero,False,0.0020907302387058735,True,False,True,False,1,0.3333333333333333,0.00045086337063864214,0.13778705636743216,3.7935434263697934,0.0,0.0,1493.496224010686,0.016527604384383502,0.004078042464799713,0.0011204226597269391,0.0,0.0
330,2026-08-06T22:48:45.602997,shadow,silero,False,0.001565188867971301,True,False,True,False,1,0.3333333333333333,0.0005886341106621611,0.12108559498956159,3.8869928585006974,0.0,0.0,1500.3746251696964,0.027020248824519373,0.007555975864723251,0.0020350443868499633,0.0,0.0
331,2026-08-06T22:48:45.611114,shadow,silero,False,0.001198298530653119,True,False,True,False,1,0.3333333333333333,0.000662816477111529,0.1336116910229645,3.8454142588021107,0.0,0.0,1499.3715168891217,0.03434772610877742,0.01000669511877624,0.002377566101407404,0.0,0.0
332,2026-08-06T22:48:45.617718,shadow,silero,False,0.00100985961034894,True,False,True,False,1,0.3333333333333333,0.0007968518967870594,0.11064718162839249,3.8860849566791473,0.0,0.0,1493.5045927532728,0.04990798380559571,0.014468864187525528,0.00353943510958127,0.0,0.0
333,2026-08-06T22:48:45.624786,shadow,silero,False,0.003814972471445799,True,False,True,False,1,0.3333333333333333,0.0012144645585448635,0.05636743215031315,3.487563846138969,0.0,0.0,1490.6205164569562,0.11311199374826213,0.0323642082602487,0.008097012463582284,0.0,0.0
